Turnover at system price,NO1 Buy,NO1 Sell,NO2 Buy,NO2 Sell,NO3 Buy,NO3 Sell,NO4 Buy,NO4 Sell,NO5 Buy,NO5 Sell,SE1 Buy,SE1 Sell,SE2 Buy,SE2 Sell,SE3 Buy,SE3 Sell,SE4 Buy,SE4 Sell,FI Buy,FI Sell,DK1 Buy,DK1 Sell,DK2 Buy,DK2 Sell,EE Buy,EE Sell,ELE Buy,ELE Sell,LV Buy,LV Sell,LT Buy,LT Sell
43746.9,5610.2,2907.1,4677.2,4739.6,2587,1081.1,2016.6,2941.3,1570.2,1115.9,1249.4,3384.1,2041.9,5304.6,11581,10726,3180.4,1231.3,6657.3,5785.2,1652.6,3275.2,1668.9,2366.3,1194.4,1299,570.4,100.8,,,868.2,868.2
47352.1,5866.9,3391.9,4888.4,5860,2630.4,1376.2,2050,3214,1608.5,1750.3,1282.2,3881.1,2067.5,5397.6,12349.5,10969.7,3423.6,925.9,6899.1,6008.1,2104.3,2526.9,1860.6,2094.3,1290.1,1299,473.9,100,,,874.1,874.1
49503.5,5986.3,4077.4,4959.5,6574.9,2657.1,1483.7,2073.9,3379.7,1625.2,1880.2,1276.8,3963.1,1811.5,5483.8,12539.5,11020.7,4477,933.5,6724.5,6097.4,2491.9,2525.6,2525,2093.2,1271.3,1299,493.6,100.9,,,873.4,873.4
48178.1,5899.1,3651.8,4962.9,6091.1,2686,1423.6,2046.4,3263.1,1641.5,1823.3,1249.4,3915,1771.8,5397.3,12271.4,10963.8,4265.3,939.1,6346.2,6084.3,2297.1,2522.1,2375.8,2103.4,1193,1299,475.2,4.2,,,900.1,900.1
44374.2,5717,3138,4840.6,5208.4,2644.1,1100,2023.6,3119,1608.3,1385.5,1219.3,3433.5,1707.9,5078.1,11835.4,10771.7,3146.9,986.8,6024.8,5886.6,1676.8,2598.4,1655.9,1759.6,1103.1,1299,562.4,1.5,,,902.9,902.9
43116.7,5532.3,3104.1,4657.3,5107.2,2595,1078,1984,3036.2,1570.5,1309.8,1189.7,2937.4,1658.5,4862.6,11377.1,10767.8,2981.8,1112.2,6173.4,5599.4,1992.2,2665.8,1608.1,1765.7,1103.6,1262.1,386,201.2,,,1273.2,1273.2
41707,5318.2,3034.8,4570.5,5120.1,2580.8,1031.8,1937.5,2804.7,1535.8,1273.6,1168,2643.1,1628.5,4565,11139,10718.1,2862.8,1220.8,6145.8,5549.9,1640.8,2418.4,1646.3,1769.7,1054.8,1254.7,377.2,201.3,,,1177.2,1177.2
39538.7,5158.5,3033.8,4479.4,4926.6,2534.6,896.4,1889.5,2347.7,1501.3,1272.8,1135.8,1977.2,1596.8,3616.7,10711.1,10668.1,2737.4,1436.2,5866.7,5298.2,1301.6,2562.5,1352.5,2164.6,1005.7,1243.3,374.6,201.4,,,1144.6,1144.6
37425.2,4778.1,2740.4,4312.4,4551.8,2435.7,961.9,1833.6,2270.8,1443.9,1051.2,1124.6,1618,1590.2,3079.1,10127.2,10762.3,2558,1419.8,5510.8,5175.3,1272.4,2592.4,1209.5,2209.5,945.4,970.6,361.8,100.5,,,1267.8,1267.8
36549.5,4655.8,2605,4182.9,4368.1,2401.8,918.7,1810.3,2218.4,1416.3,1043.9,1109.7,1611.9,1592.2,2649.5,9945.1,10770.7,2499,1429.1,5286.5,5185.6,1252.2,2572.2,1141.1,2141.1,930.1,967.7,359.4,100.5,,,1256.2,1256.2
36048.6,4567.5,2485.8,3888.3,4112.4,2384.3,873.7,1791.3,2170.2,1403.2,1023.8,1102.5,1606.8,1576.5,2455.5,9891.1,10771,2467.1,1423.6,5160.6,5160.5,1244.5,2564.5,1104.2,2104.2,918.8,1003.2,356.1,100.8,,,1238.5,1238.5
35940.5,4553.8,2394.7,3641.7,4071.8,2363.8,792.5,1776.1,2128.8,1399.8,1016.8,1101.7,1606.9,1569.1,2417.7,9917.5,10774.3,2459.2,1420.6,5129,5148,1228.2,2548.2,1085.6,2085.6,919.6,999.7,361.2,100.7,,,1237,1237
36125.7,4570.6,2376.4,3570.8,3975.2,2366.3,848.9,1774.6,2163.4,1402.8,1000.6,1112.8,1629.1,1578.5,2437.1,9989.3,10777.9,2467.3,1426,5178.3,5205.8,1230.4,2550.4,1087.5,2087.5,931.7,1126.6,428.5,84.5,,,758.3,758.3
36698.9,4647.2,2376.6,3677.4,4021.2,2405.5,975.6,1778.8,2242.9,1412.8,1007.6,1117.9,1657.9,1601.4,2628.3,10145,10789.5,2495.3,1447.2,5322,5355.9,1265.3,2585.3,1110.9,2110.9,956.6,1129.3,476.3,84.2,,,745.6,745.6
37593.4,4807.7,2438.1,3960.5,4275.9,2412.6,822.9,1810.4,2150.2,1428.8,1011,1125.1,2284.3,1740.2,2788.1,10447.5,10855.3,2584.8,1483.3,5217.5,5318.6,1359.9,2679.9,1185.3,2185.3,986.9,1124.8,442.3,91.8,,,739.6,739.6
38400.3,4921.4,2480.2,4113.2,4386.9,2396.5,738.6,1840.2,2115.2,1457.3,1058.8,1140.4,2412.9,1728.7,3172.3,10663.5,10887.6,2681.2,1490.1,5278.5,5461.1,1484.7,2834.3,1272.4,2242.8,1054.8,1122.4,436.2,65.8,,,764.1,764.1
39617,5073.3,2458.9,3817.8,4066.4,2439.3,1025,1866.7,2331,1486.5,1042.3,1164.1,2581.7,1775.2,3517.6,10936.1,10879.7,2782,1527,5449.1,5405.5,1607.5,3123.4,1427.7,2231.8,1120.1,1161,464.7,58.8,,,777.5,777.5
40735.1,5246.9,2660.7,4517.5,4456.2,2495.7,1096.5,1917.3,2366.5,1535.7,1088.2,1188.9,2834,1746.3,4015.9,11246.1,10889.8,2911.8,1443.8,5525.6,5525.2,1638.8,3250.9,1533.1,2241,1166.5,1185,433,49.5,,,780.3,780.3
41976.9,5323,2808,4617.8,4513.4,2534,1217.1,1946.2,2720.9,1568.1,1092.5,1184.3,2974.4,1773.8,4434.7,11317.3,10895.2,2988.8,1180.1,5601.3,5788.5,1619.2,2958.8,1608.6,1863.8,1170.7,1185,424.8,45.5,,,781.5,781.5
43148.7,5294.9,2849.2,4603.9,4523.7,2533.5,1276.9,1959.7,2859.7,1573.1,1099.2,1189.9,3122.9,1788.9,4487.2,11288.9,10963.8,3028.6,1173.9,5596.5,5870.2,2142.8,3147.9,2014.7,2005.8,1166.3,1185,427.1,43.4,,,784.2,784.2
42408.9,5221.3,2790.9,4575.4,4495.9,2522.1,1273.6,1966.2,2866.2,1569.3,1095.9,1163.7,3063.1,1685,4418.1,11074.7,10907,3015,1182.9,5598.4,5726.7,2096.5,3146.5,1804.9,1690.7,1166.9,1185,430.5,47.4,,,781.8,781.8
40482.2,5159,2613.7,4507.2,4429.6,2500.8,1116.2,1973.1,2407.7,1558.5,1086.4,1151.2,2859.5,1765,4135.7,10912.5,10832.4,2962.7,1168.2,5606,5517.6,1542.2,3400.5,1581.9,2017.6,1164,1185,432.9,46.9,,,785.1,785.1
40230.2,5130.6,2571.2,4485.8,4420.7,2498.7,1113.1,2016.1,2451.7,1555.8,1085.3,1148.9,2815.8,1755.9,4074.8,10838.4,10820,2913.7,1424.5,5580.5,5192.3,1524.9,3191.2,1554.5,2208.2,1163.4,1185,433.5,46.9,,,784.8,784.8
40390.2,5116.8,2540,4489.7,4436.6,2505.3,1129.5,2029.7,2455.5,1550.5,1085.4,1157.8,2868,1757,4151.7,10872.6,10826.1,2916.5,1424.8,5668.6,5191.9,1543.9,3217,1555.2,2202.1,1161.7,1185,431.6,43.3,,,786.4,786.4
41447.8,5225.7,2602.8,4501,4490.2,2514,1119.4,2038.3,2482.9,1556.4,1095.1,1203.7,3049.3,1794.4,4393.2,11215.1,10846.2,2972.2,1452.3,5945.1,5479.5,1620.5,3352.5,1608.8,2196.8,1173.2,1185,417.6,40.8,,,788.9,788.9
44318.9,5432.4,2896.5,4602.8,4720.7,2550.1,1281.1,2060.5,2960.5,1572.6,1202.7,1238.4,3432.9,1793.9,4879.6,11915.5,10944.5,3172.3,1173.2,6345.3,5991.4,1985.1,3387.4,1829.4,1992.8,1206.3,1211,420,50.3,,,789.6,789.6
47548.3,5576.3,3331.4,4794.4,5875.3,2571.6,1463.7,2061.9,3205,1612,1683.1,1254.2,3730,1769.6,5135.2,12415.9,11104.2,3581.3,970.2,6420.6,6089.7,2613.6,2999.1,2522.8,1972.3,1196.5,1199,417.7,50.2,,,785,785
47283,5595.7,3276.4,4820.3,5819.5,2614.2,1463.1,2066.7,3191.3,1613.5,1665,1244.2,3708.5,1768.1,5136.5,12305.4,11102.5,3824.9,968.7,6205.1,6014.1,2459.3,2987.7,2418.8,1967.9,1168,1185,424.6,42.6,,,778.7,778.7
45358.1,5502.3,2992.9,4691.9,5188.5,2610.5,1342.1,2055.1,3151.3,1593.9,1345.4,1233.2,3518.4,1758.9,4987.3,11988.9,10969.5,3234.4,1140.7,5946.6,5976.9,2278.3,2949.3,2290.4,1987.1,1128.6,1185,471.3,49.9,,,770.7,770.7
43636.4,5367.6,2985.9,4610.4,5131.8,2588.3,1219.8,2036.6,3065.2,1575.4,1328.7,1191.3,3119,1662.4,4835.6,11562.3,10853.9,2984.9,1133.5,6177,5627.1,2172,2971.6,1786.9,1577.2,1104.5,1151.7,381.5,200.1,,,1252.3,1252.3
42482.5,5128.9,2926.2,4512.3,5019.2,2570.8,1082.4,2000.9,2886.5,1538.4,1217.2,1147.2,2808.8,1612.2,4636.3,11075.4,10831.6,2904.2,1069.8,6089,5745.2,2026,2921,2037.7,1559.7,1038.4,1144.1,366.7,200.1,,,1097.9,1097.9
39426.1,4921.6,2864.8,4379.7,4828.9,2505.6,1010.9,1951.6,2317.3,1482.5,1073.1,1108.4,2192.3,1531.2,3697.7,10605.4,10822.5,2719.1,1167.8,5822.5,5478.2,1422.2,2761.6,1315.7,1553.9,953.4,1135.6,385.8,200.1,,,1080.3,1080.3
37406.2,4721.5,2673.2,4294.3,4723.2,2444.6,640.5,1887.6,2134,1435.3,1164.7,1085.4,1720.3,1561.6,2978.2,10171.4,10868.5,2625.2,1356.9,5658.8,5252,1120.3,2425.3,1125.1,1922.1,881.6,1414.5,362.9,102.2,,,1470.1,1470.1
36827.9,4632,2630.3,4245,4655.7,2404.3,607.9,1856.9,2118.6,1408,1106,1074.7,1587,1585.1,2814.8,10067.1,10856.6,2598.7,1435.9,5537,5206.4,1101.8,2423.7,1062.2,1846.3,862.7,1405,360.7,102,,,1445,1445
36512.2,4587.7,2652.2,4200.2,4514.8,2387.9,625.9,1839.2,2132.8,1403.1,1148,1075.7,1613.1,1571.3,2757.7,10025.1,10850.4,2593.6,1422.3,5441.1,4958.7,1116.6,2425.7,1038.3,1813.2,847.9,1470,359.4,102.3,,,1207.8,1207.8
36933.7,4604.7,2649.4,4222.7,4523.4,2391,922,1834.8,2260,1410.1,1154.7,1082.3,1646.4,1563.2,2813,10075.6,10861.9,2610.3,1442.2,5718.1,4747.8,1136.1,2448.1,1048.9,1863.9,849.5,1479.4,366.9,102,,,839,839
37836,4684.7,2655.5,4271.2,4590.9,2409.6,1040.8,1839,2444.7,1422.4,1172.9,1114.9,1681.7,1597.6,3122.5,10251.4,10853.1,2674.2,1462.9,6071,4794.2,1184.6,2513.6,1081.4,1940.4,898.3,1532.2,379.2,74.1,,,723.3,723.3
40324.3,4948.8,2681,4382.8,5015.6,2427.1,1204,1878.6,3068.5,1459.5,1161.6,1158.5,2101.4,1636.4,3706.1,10825.4,11005.1,2858.3,1169.4,7005.3,5050.5,1302.8,3192.8,1186.5,1596.5,988.7,1573.6,511,43.6,,,800.1,800.1
46578.6,5583.8,3565.3,4729.5,6295.5,2468.3,1477.8,1985.2,3208.6,1596.3,1619.8,1239.6,3399.9,1707,4964.7,12048.1,11144.2,3877.6,1116.6,7441.9,5543.5,1895.1,2595.1,2058.2,1866.8,1183.2,1606.1,603,12.9,,,844.7,844.7
50585.5,6285.8,4317.3,5038.4,6949.6,2611.7,1649.8,2127.6,3397.9,1746.5,1830.2,1292.4,4236.6,1871.7,5607.8,13071.2,11160.3,4281.2,1043.9,7391.7,5742.7,2352.2,2851,2325.8,1898.4,1284,1623.2,681.3,52.8,,,960.5,960.5
51986.6,6479,4678.6,5111.9,7440.6,2677.1,1679.7,2188.4,3476.3,1788.1,1856.7,1307.4,4259.1,1904.1,5879.9,13245,11150.9,4614.8,944.1,7420.8,5813.3,2478.2,2896.9,2442.6,1910.5,1326.7,1627,727.6,98.1,,,1039.2,1039.2
51618.4,6388,4598,5059.5,7240.6,2664.8,1667.6,2216.2,3447.2,1781.1,1847.9,1310.6,4252.5,1893.2,5893.4,13117.6,11129.3,4584,940.5,7354.1,5787.8,2459,2902.6,2462.6,1911,1320.3,1627,728.4,94,,,1049.3,1049.3
51119,6272.3,4458.7,4962.6,7011.6,2651.2,1649.8,2190.4,3409.4,1753.9,1846.3,1302.1,4240.3,1864.7,5866.6,12981.3,11130.5,4627.8,939,7269.5,5779.3,2475.3,2872.5,2477.4,1915,1297,1624.9,722,103.6,,,1059.3,1059.3
50290.2,6122.3,4159.4,4952.3,6671.4,2623.5,1637.7,2156.9,3415.9,1711.7,1842.9,1293.2,4221.5,1816.6,5843,12729.5,11117.3,4779.6,928,7051.6,5642.9,2417.2,2861.4,2483.4,1948.8,1270.9,1617.5,689.7,190.7,,,1139,1139
49692.1,6003.5,3979,4894.2,6535.5,2598.8,1560.7,2139,3395.2,1690.8,1819.9,1279.9,4209,1797.7,5702.9,12527.7,11128.3,4763.5,925.4,6951,5643.2,2301.8,2840.6,2475.6,1952.4,1282.5,1612.5,785.3,186.7,,,1140.1,1140.1
49362.7,5908.8,3848.8,4864.6,6473.8,2586.5,1535.4,2138.1,3385.5,1680,1751,1270.3,4201.4,1792.7,5676.6,12357.4,11133.2,4815.6,926.9,6875,5710.1,2314.1,2772.1,2449.7,1947.9,1277.6,1608.7,831.4,190.4,,,1132.8,1132.8
49118.3,5847.7,3728.5,4842.3,6426.2,2579.9,1488.2,2141.6,3373.1,1666.1,1696.7,1269.2,4201.5,1877.7,5720.4,12282.4,11122.5,4709.1,920.9,6941.3,5761.9,2257.3,2733.4,2413.8,1945,1264.6,1605.2,824.5,194,,,1125.3,1125.3
48994.4,5848.3,3647.9,4814.6,6421.1,2559.2,1556.1,2141.8,3365.1,1659.1,1662.9,1263,4198.2,1869.3,5719.1,12323.2,11107.8,4823.5,925.4,6823.6,5751.8,2186.6,2701.1,2386.5,1937.9,1243.2,1602.7,794.5,139.3,,,1048.6,1048.6
49240.2,5904,3785.6,4827.2,6476.4,2550.1,1579.9,2116.4,3375.9,1665.3,1720.9,1268.6,4222.6,1804.1,5688.8,12447.6,11127.5,4648,917.4,7091.1,5769.4,2207.9,2680,2404,1897,1260.5,1606.6,786.7,133.5,,,1021.6,1021.6
50914.1,6047,4498,4868.3,7155.5,2560.3,1665.8,2122.1,3509.4,1674.1,1859.2,1297.7,4287.3,1880.3,5870.5,13005.6,11110.2,4658.9,907.6,7300.1,5748.5,2513.8,2631.2,2622.8,1672.8,1318,1627,790.3,116.3,,,989.8,989.8
51301.3,6064.7,4566.1,4925.6,7330.8,2574.7,1686.9,2119.7,3468,1691,1858.5,1291.5,4314.3,1916,5939.8,13236.2,11129.4,4764.2,899.7,7196.3,5787.6,2510.5,2624.3,2646.3,1696.3,1284.1,1627,830.1,122.2,,,974.5,974.5
50303.6,6003.4,4181.8,4900.7,6741.5,2596.5,1677.8,2111.9,3365.9,1696.3,1846.1,1267.8,4295.3,1961.4,5924.8,13032.7,11128.5,4684.9,893.5,6941.3,5766.3,2370.3,2613.3,2543.4,1869.1,1231.8,1619.3,804.6,223.8,,,1051.5,1051.5
48542.7,5835.4,3606.3,4841.9,6132.2,2574.7,1595.5,2059.3,3262.1,1673.1,1598.3,1246.9,4260.9,1897.7,5835.9,12627.5,11112.3,4714.9,894.8,6495.5,5746.1,2153.9,2621,2390.9,1877.3,1107,1603.7,766.3,238.6,,,1025.9,1025.9
46712.9,5661,3304.9,4851.2,5862.4,2542.4,1454.8,2034.4,3236.5,1705.5,1504.4,1209.2,3712,1811.5,5550.8,12127.9,11097.4,3988.8,860.3,6521.9,5848.5,1994.2,2442.4,2253.9,1838.5,1024,1598.2,585.2,0,,,1001.6,1001.6
44177.3,5399.4,3002.6,4604.4,5248.7,2608.2,1321.5,1991,3194.4,1603.8,1348.3,1160.4,3144.7,1727.2,5003.6,11519.3,10949.5,3774.9,1141.6,6352.4,5979.7,1849.6,2324.4,2097.4,1819.3,948.8,1585,427.1,0.6,,,942.9,942.9
40583.9,5123.6,2936.7,4464.3,5177.5,2568.1,1064.8,1944.1,2434,1526.9,1259.6,1115.4,2580.1,1623.7,4171.3,10890.9,10807.3,2953.7,1100.6,6002.6,5645.6,1567.7,2267.7,1363.8,1472.7,916,1532.2,389.8,0.5,,,931.7,931.7
38791.9,4851.7,2687.1,4318.4,5007.1,2466.3,1172.4,1843.6,2664.7,1432,1205.9,1073.6,1894.8,1538.1,3683.6,10435.1,10763.2,2797.7,1043.6,5731.5,5574.5,1501,2086.2,1403.3,1324.6,887.6,1453.6,381.6,100.2,,,1314.7,1314.7
37517.2,4719.4,2649.9,4259.7,4915.7,2427.4,1085.4,1813.9,2376,1402.8,1136.3,1061.5,1785,1536.7,3094,10271.7,10650.2,2761.4,1033.4,5546.5,5536.5,1318.7,2018.7,1108.1,1669.4,879.2,1434.5,378.9,100.9,,,1270.8,1270.8
37230.5,4655.8,2551,4066.7,4847,2411.2,905.8,1802,2305.6,1389.9,1054.4,1066.5,1784.3,1523.5,3009.1,10239.6,10655.3,2754.8,1266.1,5466.4,5241.4,1320.2,2020.2,1087.5,1873.2,874.3,1423.2,378.6,100.4,,,843.3,843.3
37522.3,4663.7,2500.2,4100.9,4828.5,2405.2,1202.4,1796.3,2463.4,1394.2,1052.1,1083.4,1826.5,1485.2,3148.1,10284.9,10785.7,2772.7,1158.5,5664.9,4903.5,1329.8,2029.8,1094.5,1862.4,877.4,1444.8,383.5,130.7,,,869.2,869.2
38354.8,4735.2,2563.4,4288.1,4839.9,2415.2,1296.5,1801.4,3009.3,1397,1083,1116.9,1930.7,1466.9,3381.2,10451.5,10810.6,2833.3,1014.1,6019.8,5020.3,1384,2084,1133.7,1840.1,906.8,1475.8,443.7,44.6,,,725.4,725.4
41345.8,4948.5,2833.4,4370.5,5483.8,2452.8,1478.8,1835.9,3239.3,1427.1,1491.8,1159.6,2320,1508.8,4001.5,11026.3,10838.3,3017.9,1044.4,6879.1,5156.8,1656.5,2190.3,1229.2,1578.5,1072.7,1507.2,608.8,29.6,,,784.5,784.5
47042.8,5663,4030.2,4767,6562.1,2546.9,1673.5,1941.6,3403,1576.3,1533.8,1224.8,3602.5,1631.5,5110.5,12128.8,11059.4,4029.2,943.5,7244.5,5652.7,2180.3,2114,2112.9,1575.3,1173.6,1537.7,598,20.2,,,849,849
50685.3,6286.3,4651,5049,7323.2,2610.4,1870.1,2053.2,3622.9,1693.7,1814.1,1267.5,4540.7,1733.6,5936.9,13173.2,11080.4,4472.4,859,7245.4,5802.1,2745.1,2078.7,2116.1,1203.5,1270.6,1540.1,656.2,50,,,948.5,948.5
51874.3,6498.9,4827.9,5117.4,7742.2,2669.6,1869,2129.7,3746.1,1715.9,1844.8,1279.7,4613.5,1770,6111.1,13292.4,11072.9,4645.1,757.3,7272.5,5821.4,2895.1,2195.1,2227.1,1277.1,1310.6,1541,682.8,87.4,,,1013.6,1013.6
51606.6,6403.6,4822.5,5070.5,7675.2,2639.8,1863.2,2141.9,3714,1720.6,1833.2,1289.7,4597.1,1761.2,6112.4,13160.4,11052.7,4800.3,750.3,7211.6,5783.2,2855.7,2155.7,2242,1292,1293.2,1543.9,691.7,86.8,,,1023.1,1023.1
51112.1,6288.3,4681.2,5000.7,7356.9,2619.1,1852.8,2135.4,3616.9,1701.1,1804.2,1264.7,4549.7,1718.1,6094.5,12917,11038.1,4797,747,7116.5,5759.7,2856.1,2156.1,2254.8,1304.8,1272.4,1546.8,668.8,101.3,,,1038.4,1038.4
50263.6,6142.7,4450.3,4908.2,6989.3,2613.1,1831.2,2126.5,3551.4,1668.3,1725.5,1254.9,4512.2,1710.2,6094.3,12673.5,11012.9,4798.1,748.1,6886.7,5671.7,2800.1,2100.1,2224.4,1274.4,1227.4,1552.2,663.1,183.6,,,1113.8,1113.8
49530.1,6068.2,4304.2,4819.6,6897.8,2585.5,1832.1,2112.5,3532.7,1636.8,1672.7,1240.6,4455.8,1692.3,5907.1,12407.1,11008.1,4816.7,744.1,6803.7,5732.5,2695.2,1995.2,2172.6,1245.2,1231.1,1555.6,781.4,180.2,,,1115.4,1115.4
48957.5,5912.8,4129.4,4772.2,6681.2,2574.2,1822.5,2111.1,3487.3,1627.3,1623.6,1239.2,4425.2,1684.1,5880.6,12158.4,11004,4807.1,738.8,6800.9,5769.3,2704.1,2004.1,2146.3,1214.6,1208.7,1556.5,774,183.3,,,1107.7,1107.7
48694.4,5894.9,4074.4,4731.8,6639.4,2571.6,1795.6,2112.9,3476.6,1634.1,1624.8,1235.4,4432.3,1723,5941.7,12064.2,10994.9,4789.3,734.2,6926.8,5773.2,2655.6,1986.3,2112.6,1167.7,1178.9,1556.9,753.5,186.6,,,1099.8,1099.8
48396.6,5841.9,4038.3,4723.6,6558.2,2572.6,1792,2114.2,3454.2,1660.2,1550.7,1225.5,4406.3,1726.8,5914.8,12072.2,10950,4811.7,732,6864.3,5802.2,2532.1,1956.3,2084.1,1163.8,1148,1650.1,732.3,140.6,,,1031.5,1031.5
48569.8,5923.6,4101.7,4741.3,6631.9,2585.5,1804.9,2097.2,3452.1,1643.6,1554.3,1233,4391,1622.6,5927.6,12151.9,11004.4,4709.8,735.1,7087.9,5850,2562.3,1943.7,2101.7,1177.5,1159.3,1651.4,736.3,130.4,,,1002.9,1002.9
50688.9,6137.3,4536.6,4812.3,7210.8,2603.7,1832.5,2107.3,3539.4,1630.7,1700,1272,4409.5,1688,6062.8,12657.2,11009.3,4792.7,742.7,7344.3,5812.9,2945.8,2245.8,2319.9,1369.9,1219.3,1653,704,109.3,,,966.5,966.5
51025.1,6223.9,4561.5,4874.5,7303.1,2617.5,1835.2,2103.5,3493.9,1652.7,1706.7,1277.8,4393.8,1715.5,6053,13111.3,11046.4,4798.3,748.3,7092.6,6002.5,2904.4,2204.4,2386.3,1436.3,1186.6,1652.9,708.4,215.3,,,1050.3,1050.3
50058.5,6202.4,4411.9,4846,7079.6,2625.2,1809.7,2083.7,3419.6,1659.6,1653.9,1256.1,4367.3,1755.2,6004.9,12893,11056,4800.7,750.7,6943.2,6096.4,2723.6,2023.6,2254.3,1304.3,1131,1652.5,674.3,217.9,,,1026.1,1026.1
48491,5982.8,4105,4776.4,6627.5,2597.2,1776.5,2069.1,3358.4,1672.6,1550.8,1247.7,4211,1757.2,5864.6,12554.7,11037.5,4802.5,752.5,6483.5,6024.1,2513.8,1978.6,2113.2,1163.2,1035.6,1647,718.9,228.5,,,1001.7,1001.7
46415,5742.4,3583.8,4804,6067.5,2553.3,1691.3,2039.7,3298.8,1782.1,1515.9,1205.6,4047.3,1700.9,5598.1,11936.3,10959.4,4079.3,754.5,6476.4,5879.7,2229.6,1884.8,1977,1137.4,963,1632.4,561.3,0,,,982.7,982.7
43816.2,5449.8,2896.4,4542.5,5333.9,2629.7,1422.6,1997.6,3249.3,1562.9,1356.4,1144,3679.6,1554.6,5209.5,11259.4,10835.6,3918.3,716.1,6229.3,5855.5,2019.7,2047.2,1830.5,1214.6,890.5,1607.1,395.9,0.9,,,931.9,931.9
40512.3,5135.6,2788.2,4422.7,5069.1,2551.3,1187,1946.7,2711.4,1485.1,1151.1,1097.3,3161.7,1435.4,4254.5,10604.5,10771.3,3294.6,929,5862.6,5623.2,1672.5,2032.5,1670.4,1134.7,787.8,1440.2,388,100.6,,,917.5,917.5
39590.6,4887.3,2525.3,4334.6,5163.6,2476.7,1242.7,1894.4,3100.9,1444.6,1156.9,1101.3,1893.9,1606.2,4226.9,10175.4,10757.9,3555.6,1022.1,5552.3,5817,1669.1,1814.8,1506.1,1189.7,845.4,1515.8,500,121.5,,,812.6,812.6
37566.8,4740.9,2492,4236.5,4915.6,2425.5,1154,1860.7,2445,1413.4,988.2,1091,1779.7,1571.3,3344.8,9999.1,10689.5,2911.1,1023.1,5419.8,5745,1456,2156,1141.9,1280.2,844,1475,529.5,152.6,,,808,808
37313.1,4730.1,2474.4,4225.9,4878.3,2409.3,1159.2,1843.7,2499.4,1404.2,960.5,1090.2,1806.3,1560.4,3335.7,9922.4,10676.4,2908.3,1023.3,5369.2,5503.3,1436.7,2136.7,1118,1307,843.3,1476.7,528.2,152.7,,,808,808
37656.5,4744,2357.8,4242.1,5013.8,2403.5,1187.7,1834.6,2793,1405.3,935.8,1099.5,1865,1562.6,3477.9,9960.7,10706.3,2929.5,1022.6,5603.4,5202.2,1454.2,2154.2,1122.6,1405.6,861.5,1487.2,527.9,142.3,,,812.4,812.4
38800.5,4834.5,2490,4290.7,5115.4,2405.8,1347.2,1837.4,3152.6,1420.1,1015.6,1127.4,1985.3,1545.5,3720.4,10097.4,10784.8,2988.2,1019.6,5931.4,5205.2,1525.8,2076.6,1198.3,1196.3,910,1514.7,560.4,49.2,,,727.9,727.9
42568.8,5124.5,2991,4449.8,5896.8,2452.7,1595.5,1876.1,3258.4,1449.2,1559.5,1184,2476.5,1587.7,4439.9,10609.5,10993.3,3777.5,1039.2,6820.2,5265.8,1806.7,2164.1,1548.3,1195.6,1035.2,1540.5,727.9,33.2,,,786.5,786.5
46965.9,5689.5,4060,4827.6,6906.5,2508.1,1717.2,1981.8,3444.9,1555.8,1572.4,1288.4,3493.4,1696.5,5094.7,11772.1,11071.6,4200.4,939.6,7076.4,5504.3,2377.1,2176,1828.5,1186.6,1132.8,1536,793.7,25.5,,,846.8,846.8
50793.2,6343.3,4565.7,5085.8,7822.9,2599.1,1884.4,2069.1,3769.1,1688.5,1731.3,1343.8,4476.4,1925.6,5686.8,12834.5,11047,4619,864.1,7001.9,5677.9,2891.1,2191.1,2127.6,1177.6,1235.1,1536,772,106.1,,,937.1,937.1
51524.4,6446.9,4827,5161.8,7782.7,2650,1952.4,2114.1,3716.2,1728.5,1800,1350.6,4550.3,1898.2,5857.8,12995.5,11011.3,4670.3,861,7031.2,5703.4,2987.5,2287.5,2232,1282,1277,1536,746.5,122.5,,,1007.6,1007.6
51178.9,6317.6,4752.9,5099.3,7772.7,2636.9,1900.2,2113.5,3693.2,1712,1678.5,1349.7,4524.9,1906.9,5843.5,12864.7,10986,4635.3,785.3,6950.8,5664.5,2957.7,2257.7,2233.7,1283.7,1255.5,1536,766.2,120.7,,,1012.6,1012.6
50597,6044.6,4527.4,5007.3,7662.2,2605.9,1791.2,2106.7,3627.2,1679.7,1646.4,1336.3,4476.4,1859,5818.1,12753.5,10985.8,4614.1,764.1,6908.5,5631.8,2944.3,2244.3,2234.8,1284.8,1219.9,1536,802,120.9,,,1027.3,1027.3
49636,5811.7,4362,4903,7279.9,2591.7,1782.9,2098,3483,1631.1,1608.8,1329.2,4463.9,1802.7,5788.3,12546.4,10966.8,4616.4,766.4,6662,5485.8,2906.8,2206.8,2167.2,1217.2,1180.5,1536,892.8,191.7,,,1104.2,1104.2
48736.4,5666.9,4187.2,4813.2,6975.2,2556.8,1780.8,2099.7,3367.3,1603.9,1580.7,1310,4469.8,1728.3,5685.1,12237.4,10935.8,4615,765,6605.1,5504.4,2797.7,2097.7,2136.4,1186.4,1194.1,1536,894.2,187.3,,,1104.3,1104.3
