Turnover at system price,NO1 Buy,NO1 Sell,NO2 Buy,NO2 Sell,NO3 Buy,NO3 Sell,NO4 Buy,NO4 Sell,NO5 Buy,NO5 Sell,SE1 Buy,SE1 Sell,SE2 Buy,SE2 Sell,SE3 Buy,SE3 Sell,SE4 Buy,SE4 Sell,FI Buy,FI Sell,FRE Buy,FRE Sell,DK1 Buy,DK1 Sell,DK2 Buy,DK2 Sell,EE Buy,EE Sell,LV Buy,LV Sell,LT Buy,LT Sell
35968.4,4197.1,1829.7,3942.1,4404.9,2428.6,1149.5,1793.2,1372.3,2358.5,2742.3,1222.8,883.8,1555.6,1850,7352.4,10639.9,1986.2,1652.9,6683.4,4611.7,,,782.4,2792.4,1243.3,2130.3,753.7,907.5,664.8,230.1,761.3,528.1
39587.6,4922.6,2093.3,4244.5,4937.6,2523.8,1246,1890.2,1568,2451.7,3137.7,1300.7,1409.7,1726.5,2056.7,8131.5,10714.4,2216.2,1681,7212.8,5465.1,,,955.5,3290,1396.9,2165.4,859.4,956.4,728.9,234.3,911.8,517.4
43432.8,5622.3,2413.6,5113.1,5988.5,2708.6,1374.9,2012.7,1746.4,2581.8,4049.1,1357.8,1637,1773.2,2426,8853.2,10754.5,2524.9,1673,7541.5,5623.7,,,1152.2,3624.2,1548.4,2231,895.7,974.3,807.8,304.2,1030.1,702.9
44760.2,5919.4,2414.4,5303.7,6064.1,2801.3,1481.8,2083.5,1753,2660.8,4042.6,1394.6,2040.9,1788.6,3047.2,9202.3,10752,2648.8,1668.5,7516.8,5646.6,,,1250.3,3722.3,1658.9,2215.9,927.2,1123.3,839.9,384.6,1083.8,722.7
45346.2,6022.7,2410.2,5386.7,6070.1,2837.4,1549.3,2132,1770.1,2722.4,4008.5,1421.7,2161.9,1770.5,3475.1,9389.5,10748.4,2688,1666.7,7421.6,5631.9,,,1259.2,3731.2,1710.5,2199.3,941.7,1137,888.7,415.9,1110.4,727.4
46160.2,6048.7,2408.3,5444.8,6067,2868.6,1590.3,2151,1779.3,2752.3,3979.5,1417.1,2680.8,1791.4,3729,9702.1,10746.3,2971.5,1657.7,7450.7,5638.7,,,1270,3742,1735.3,2265.2,935.5,1143.9,900.7,386.1,1107.5,733.1
46573.5,6015.7,2414.6,5437.9,6110.7,2852.5,1598.6,2157.5,1761.4,2750.4,4110.6,1426.3,2686.8,1809.3,3971.5,9856.1,10749.3,3291,1661,7418.1,5584.5,,,1251.3,3723.3,1728.9,2268.2,921.9,1143.8,895.5,386.5,1084.7,726.3
46539.2,5897.3,2409.9,5409,6015.7,2832.3,1582.3,2157,1757,2740,3960.8,1422.2,2662.3,1858.8,4287.5,9901.4,10763.9,3320,1664.4,7456.8,5572.6,,,1211.5,3683.5,1716.5,2242.6,941.2,1134.8,899.2,388.2,1087.8,725.5
46323.1,5835.8,2410.2,5378.3,5964.9,2828.3,1587.6,2148.3,1739,2730.5,3820.4,1436.6,2655.7,1845.1,4444.7,9859.2,10780,3291,1663.7,7450.2,5436,,,1205.1,3677.1,1702.1,2207,935.4,1124.7,901.5,396.7,1084.4,724.1
46379.4,5850.4,2398.7,5354.1,5883.3,2841.9,1613.9,2161.2,1739.2,2711.8,3683.1,1445.5,2644,1857.9,4538.4,9739.7,10800.7,3301.2,1660,7657.8,5616.1,,,1177.6,3649.6,1694.7,2215.1,953.8,1113.8,932.6,489.2,1088.1,723.2
46940.8,5939.6,2414.8,5375.2,6030.7,2850.7,1609.2,2129.2,1720.7,2716.7,3818.9,1451.6,2693.8,1834.5,4574.8,9984.8,10807.7,3340,1655.6,7760.9,5670.4,,,1165.9,3637.9,1714.8,2218.9,981.3,1184,986.2,560.7,1134,767.3
47732.4,6038.2,2423.5,5447.4,6235.1,2846.9,1605.8,2109.3,1700.4,2760.3,4286,1431.4,2797.4,1867.2,4595.1,10271.2,10815.4,3512.5,1656.4,7697.8,5653.5,,,1264.7,3736.7,1835.6,2212.9,982.2,1128.8,1002.7,631.7,1169.8,758.5
47943.5,6003.4,2428.8,5432.8,6333.1,2830.4,1590.1,2087.9,1678.2,2752.5,4408.5,1415.7,2854,1865.4,4561.1,10427.4,10811.4,3554.9,1660,7653.5,5647.2,,,1412.2,3884.2,1949.1,2202.3,958.8,1118.9,1004.8,562.6,1154.1,762.5
47175.4,5911.7,2423.6,5379.4,6175.9,2814.8,1581.9,2070.5,1653.4,2735.8,4194.6,1384.1,2817.6,1720.7,4359.9,10262.7,10805,3494.6,1661.6,7549.5,5566.1,,,1317.1,3789.1,1921.8,2215.2,935,1093.6,979.5,493,1106.9,753.6
45854.5,5761.6,2418.8,5279.1,6063,2781.3,1555.4,2056.5,1632.4,2679.1,4054.9,1348.3,2160.1,1721.3,4173.6,9949.7,10831.8,3378.1,1674.7,7354.7,5426.9,,,1189.6,3661.6,1812.3,2276.2,894.8,1095.4,955,493,1055.1,698.7
44068,5564.2,2348.8,5194.5,5753.9,2742.2,1564.9,2027.7,1605,2632.7,3502.5,1312,1955.1,1702.9,3796.7,9526.3,10801.5,3221.5,1679.9,7001,5392.6,,,1049.5,3521.5,1682,2212,863.1,1096.7,905,493.7,989.5,689.3
42240.9,5348.6,2333.1,5075,5225.9,2704.1,1537.3,1993.7,1560.5,2585,3297,1311.6,1864.9,1678.4,3426,9047.5,10775.5,2460.3,1685.4,7094.3,5207.8,,,925.4,3288.7,1564.5,2136.2,815.1,1097.1,837.4,222.4,876.9,660
40667.2,4955.9,2100,5036,4901.1,2671.9,1463.1,1946.3,1555.1,2531.7,3604.5,1278.8,1656.2,1663.5,2994,8570.3,10747.6,2420.1,1627.6,6914.2,5133.2,,,830.7,3286.7,1412.8,1694.8,739.6,1096.9,758.6,215.2,1006.1,660.5
38679.9,4789.6,2094.3,4916.2,4517.3,2608.1,1428.8,1926.4,1505.7,2449.5,3416.7,1248.5,1326.5,1649.2,2584.5,8100.1,10591.8,2147.1,1651.2,6376.1,5095.4,,,734,2762.2,1400.7,1890.5,689.2,1058.8,694.2,212.1,970.1,563.2
36619.6,4363,1833.1,4687.8,4697.4,2550.2,1315,1850.9,1386.1,2372.8,2924.1,1198.7,871.7,1542.3,2447.3,7886.4,10537.3,2087.6,1724.7,5908.8,4617.2,,,791.8,2576.8,1216.1,1877.1,593.9,866.4,648.1,228.2,648.3,444.3
35572.5,4236.8,1844.7,4605.3,4580.7,2502.3,1282.4,1816.4,1336.3,2340.5,2822.2,1177.6,866.7,1533.9,2283.3,7720.4,10547.9,2025.3,1730.6,5637.2,4160.6,,,757.4,2530.4,1149.7,1780.7,576,861,606.5,228.7,615.3,444.4
34975.7,4171.4,1843.3,4569.7,4491.6,2480,1278.5,1790.8,1292.3,2318.8,2801,1169.2,873.3,1513.1,2179.3,7602.8,10524.6,2003.9,1730.2,5505.6,4022.4,,,752.4,2522.4,1127,1748,597.6,855.7,598.3,212.8,619.3,444.5
34849.2,4127.9,1835.5,4557.6,4434.3,2478.4,1275.2,1787.8,1291,2310.5,2787.2,1167.4,881.1,1518.4,2171.3,7576.8,10510,1988.2,1727.9,5496.9,4012.5,,,703.2,2553,1105.6,1664.8,595.2,846.5,604.3,215.9,632.4,444.4
35125,4137.3,1834,4570.1,4408.3,2481,1286.6,1783.7,1278.1,2301.3,2774.4,1170.7,888.8,1529.1,2291.5,7598.9,10513.7,1996.9,1726.1,5625.2,4055.3,,,709.2,2502.2,1103.4,1784.4,583.7,840.1,631.7,219,624.4,444.1
36097.1,4216.6,1833.7,4597.5,4420.3,2487.2,1298.8,1788,1276.4,2317.9,2778,1183.8,903.4,1560.3,2520.5,7755.6,10588.1,2034,1709.2,5965.6,4461.6,,,747.3,2576.3,1121.7,1898.7,624.8,830.4,680.5,219,676.9,443.3
37586.4,4491.1,1947,4684.5,4577.1,2536.3,1319.8,1811.1,1327.6,2342.1,2840.6,1199.6,916.5,1589.6,2700,8096.2,10544.2,2122.6,1689.4,6199.5,5206.7,,,812.6,2660.6,1218.1,2043.1,676,825.3,736.6,221.7,757.5,453.8
39408.2,4674.4,2110.6,4804.1,4971.7,2591.3,1299.5,1853.6,1345.4,2388.1,3218.1,1229.1,1075.5,1639.9,3000.2,8549.7,10605.4,2265.1,1651.3,6591.1,5385.1,,,904.6,2762.6,1272.5,2123.5,718.9,822.5,801.9,236,803,479.9
41013.8,4962.1,2163.5,4997.9,5061.1,2655.2,1328,1913.8,1391,2454.5,3671.7,1256.9,1178.3,1698,3449.2,9050.4,10655.8,2394.1,1641.6,6661.8,5507,,,1051.5,2972.7,1384.6,2176.4,762.7,820,844.2,388.8,890.3,572.9
42891.7,5268.6,2129.6,5106,5540.3,2749.6,1413.6,1984.3,1570.3,2539.6,3932.9,1282.2,1516.3,1743.2,3735.2,9526.9,10739.2,2765.8,1644.4,6718.5,5547.2,,,1099.7,3076.7,1433.6,2176.6,804.8,859.3,904.6,421.1,955.2,579.9
44396.9,5475.6,2117.6,5216.1,6080.7,2809,1484.4,2039.3,1613.9,2598.6,4185.3,1297.2,1868.1,1769.3,3903.8,9930.2,10720.9,3180,1644.5,6751,5552.8,,,1092.6,3104,1496.8,2232.4,824.2,860.5,915,389.9,982.5,618.6
44644.1,5533,2129.7,5220,6112.6,2828.3,1503.4,2053,1627.9,2616.2,4200.6,1307.1,1917.2,1776.7,4023.5,10054.9,10684.6,3204.6,1647.5,6716.4,5555,,,1036,3084.8,1501.6,2217.8,830.6,862.8,916.1,388.1,995.6,634.6
44414.3,5446.2,2128.5,5190.5,5893.8,2842.9,1508.4,2070,1654.5,2612,4105.5,1309.1,1830.8,1760,4086.7,9986.2,10674.7,3189.1,1642.7,6718.4,5593.3,,,990,3145.5,1489.7,2200.2,836.1,864.6,903.9,386.5,996.5,624.9
44323.7,5374,2113.1,5179.5,5870.2,2854.1,1511.3,2067.6,1660.4,2589.6,4083.6,1320.6,1792.7,1763.6,4072.5,9943.3,10650.9,3167.2,1622.9,6765,5623.9,,,1005.5,3196.5,1475.9,2175.9,843.4,864.4,891.9,415,983.2,571.1
44876.6,5348.8,2112.2,5184.1,6417.3,2854.7,1524,2079.4,1660.1,2581.9,4282.1,1335,1982.2,1787.2,4102.7,9987.8,10613.8,3179.4,1585.3,7160,5537.2,,,1066.7,3538.7,1481.9,1557.6,876.4,864.4,911.4,492.6,994.7,559.2
46874,5453.5,2114.2,5197.8,7535.3,2878.5,1541.5,2081.7,1668.7,2596.3,4877.2,1364.9,2267.7,1842.2,4275.4,10401.1,10606,3295.8,1464.3,7552.6,5811.4,,,1163.8,3216.3,2109.3,1458.3,932.2,922.4,964.8,497.2,1044.3,622.9
48482,5600.9,2138.3,5342.6,7923,2856.2,1698.7,2079.8,1961.9,2664.8,5119.9,1366.4,2602.8,1811.1,4470.5,10962.9,10604.1,3516.1,1428.4,7556.9,5803.4,,,1401,3188.1,2258,1364.1,940.9,943.4,996.2,563.5,1095.2,638.9
49342.5,5660,2153.7,5437.7,8087.2,2871.3,1746,2092.4,2239,2681.7,5414.2,1367.4,2714.2,1842.2,4685.9,11178.8,10558.4,3601.2,1386.2,7567.3,5785,,,1630.1,3114.4,2394.1,1307.7,923.7,942.4,993.7,637,1096.6,566.9
49380.3,5612.3,2153.2,5406.9,8040.7,2877.1,1809.6,2071.9,2350.5,2666.1,5315.2,1358.5,2793.1,2015.6,4700.4,11086.8,10603.1,3814,1345.3,7604.8,5754.4,,,1577.3,3113.5,2373.9,1285.8,893.9,934.7,966.7,636.7,1074.6,564.2
48123.8,5488.5,2144.4,5297.6,7876,2843.6,1692.7,2054.9,2167.2,2610.2,5019.3,1339.5,2683.3,2056.4,4483.9,10822.3,10559.4,3767.6,1311.8,7312.6,5774.5,,,1411.6,3128.2,2251.6,1294.3,859.3,869.7,924.1,499.6,1020,555.5
46191.7,5335.7,2146.3,5186,7593.2,2830.3,1542.6,2033.2,1696.9,2574,4840.3,1308.2,2364.7,1984.8,4066.4,10410.2,10527.3,3521.4,1293.6,6853.3,5694,,,1271.8,3147.7,2146.6,1324.2,818,861.2,871.5,496.8,971.1,520.9
44379.3,5163.4,2147.1,5098.8,6744.2,2788.2,1483.3,1996.8,1601.7,2534.2,4437.9,1299,2047.9,1938.3,3631.3,9914.7,10471.6,3243.9,1345,7074.5,5497.2,,,1127.1,3599.1,1461.2,1423.8,761.3,860.3,811.2,222,872.4,572.6
42510.9,4953.6,1998.6,5088.3,6005.5,2736.8,1478.3,1958.4,1516.9,2502.1,4131.2,1276.5,1756.2,1906.6,3305.9,9574.8,10499.2,2583.6,1259.1,6921.3,5453.8,,,978.9,3148.1,1353.2,2015.7,705.3,859.9,745.6,210.7,787.8,433.7
40618.1,4851.8,2054.2,4998,5324.6,2687.3,1448,1924.6,1463.9,2461.6,3791.2,1244.1,1293.2,1870.7,3118.9,9215.6,10475.6,2415,1555.3,6476.6,5331.9,,,941.3,3105.3,1263.9,2011.9,665.1,858.8,717,206.8,698.2,391.2
39178.8,4656.5,2066.1,4985.7,5404.5,2572.9,1371.7,1923.4,1374.6,2448.3,3819.7,1233.3,1262.1,1638.9,2728.5,8836,10022.4,2312.9,1664.3,6231.7,4693.3,,,890.1,3169.8,1258.2,1914.5,667.5,848.6,632.9,204.7,641,384.5
38013.2,4539.2,2068.7,4900.1,5229.4,2516.3,1313,1889.3,1342.6,2419.1,3716.5,1210.5,1154.7,1615,2682.3,8594.7,10035.3,2248.2,1685.1,5962.8,4179.9,,,835.9,3074.5,1214.1,1882.5,639,842.8,613.2,207.7,609.2,391.6
37562,4474.9,2071.9,4835.1,5027.7,2483.8,1296.2,1870.5,1308.1,2396.3,3625.9,1203.8,1091.2,1598.5,2626.1,8495.9,10046.7,2224.1,1590.6,5833.9,4168.4,,,812.1,3040.7,1173.8,1889.2,631.5,839.8,597.8,209.3,593.5,393.7
37215.7,4444.7,2070.7,4598.1,4906,2470.8,1287.3,1859.2,1292.7,2385.4,3581.3,1204.5,1067.9,1596.9,2580.7,8483.2,10048,2217.4,1598.5,5822.5,4130.9,,,813.9,2997.6,1161.5,1894.8,640.1,811.5,594.6,213.6,583.3,394.6
37299,4442.9,2073.8,4465.7,4912.9,2473.5,1295.2,1855.6,1283.9,2375.3,3575.9,1211.6,1060.8,1615.6,2604.3,8540.1,10064.7,2235.1,1601.6,5923.2,4126.3,,,819.7,3042.5,1160.4,1898.6,657.8,816.8,601.1,221.4,595.4,394.3
37895.4,4476.9,2054.6,4348.3,5103.4,2487.1,1299.7,1856.8,1294.2,2380.8,3634.8,1233.4,1070.8,1651.2,2637.1,8713.6,10063.2,2275.7,1609.4,6156.5,4241.5,,,837.5,3149.6,1153.9,1936.8,709.4,841.4,631,227.9,649,396.7
38949.4,4659,2162.6,4521.1,5127.9,2525.7,1315.7,1868.2,1328.2,2401.4,3613.9,1261.5,1051.8,1691.3,2641.8,8960.6,10040.5,2361.8,1614.4,6238.3,4943.2,,,893.7,3217.4,1130,2013.3,747.9,845.5,679.8,322.7,703.7,405.1
39832.7,4748.9,2144.7,4185,5224.3,2562.3,1339.2,1901.6,1374.7,2427.3,3604.8,1301,1049.9,1739.5,2731.4,9338.7,10025.9,2486.7,1616.2,6558.6,5402,,,981.8,3361.8,1215.7,2054.7,772.7,829.4,739.2,499.8,752.4,452.6
41591.7,4935.4,2115.1,4530.5,5641.5,2611.8,1400.4,1950.4,1411.8,2483.8,3973.1,1333,1303.3,1800.8,2957.1,9717.5,10100.5,2604.4,1612.1,6683.5,5495.2,,,1122.3,3594.3,1332.5,2043.9,813.7,846.7,787,551.1,815.9,476.4
43678,5188.8,2130.8,5174.9,6357.5,2678.5,1437.4,2003,1494.1,2547.4,4514.5,1355.9,1599.8,1846.8,3152.6,10075.2,10114.5,2714.9,1623.3,6874.5,5551.9,,,1180,3652,1443.3,2075.2,855.5,845.8,824.3,606.4,885.2,492.4
45006.4,5397.9,2129.4,5315.2,6835.6,2746.1,1499.8,2053.5,1549.8,2599.2,4704.3,1377.2,1750.4,1884.7,3450.4,10398.4,10096.2,2792.5,1622.3,7051.1,5625.5,,,1206.7,3678.7,1526,2070,873.3,846.1,839.8,624.8,923.2,501.5
45559.2,5517.9,2127.9,5359.9,6974.2,2768.3,1512.3,2073.9,1579.9,2629.9,4762.4,1385,1808.9,1896.1,3531.5,10536.7,10241.7,2858.4,1622.7,7045.8,5677.9,,,1183.5,3655.5,1554.5,2070.3,877.9,847.5,839.5,552.8,944.7,506.5
45499.5,5503.2,2128.9,5363,6817.4,2762.8,1512.2,2085.6,1586.2,2646.6,4696.7,1388.6,1756.2,1886,3740.5,10478.3,10218.2,2807.7,1620.9,7092.1,5724.7,,,1165.6,3637.6,1559.7,2065.1,885.4,850,847.8,572.2,960.8,506.4
45713.3,5475.3,2126.5,5355.4,6889.4,2777.3,1519.5,2098.3,1606.1,2644.3,4724.1,1407.5,1764.1,1879.7,3854.6,10475.4,10216.5,3040.3,1594.9,7046.4,5729.6,,,1169,3641,1558.1,2060.2,894.1,849.3,862.1,571.4,967.6,503.6
46114.4,5487.1,2130.8,5364.5,6988.4,2785.2,1534,2126.8,1628,2652.6,4760.3,1441.7,1782.2,1898.3,4034.3,10555.5,10195.7,2813.6,1588.6,7404.6,5742.5,,,1216,3688,1563.1,2048.4,927.4,851.9,883.1,622.6,981.3,505.1
47771.4,5615.2,2175.5,5418.3,7397.6,2814.6,1597.8,2138.4,1712.7,2678.9,5188.6,1467.2,1955.9,1986,4213.9,11006.1,10215.2,3098.1,1586.4,7763.9,5902.1,,,1324.2,3734.9,1603.2,2021.7,990.2,930.6,969.8,769.9,1055.5,526.8
49625.9,5744.8,2175.8,5498.2,7802.2,2789.7,1796.9,2135.1,1938.8,2707.3,5346.3,1483,2361.2,1948.9,4718.8,11552.7,10198.7,3738.9,1584.8,7771.3,5946.6,,,1555.3,3641.3,1738,1977.1,1005.3,929.5,1004.7,840.9,1117.8,532.1
50526.5,5807.9,2188.7,5575.6,8199.7,2795.4,1888.8,2134.8,2179.2,2744.2,5476.8,1496.7,2506.2,1957.8,4848.2,11808.7,10179.8,3836.7,1619.8,7770.8,5970.8,,,1821.1,3543.6,1884.9,1893,1001.1,925.7,1000.3,772.1,1106.5,550.1
50505.3,5794,2190.2,5609.1,8568.5,2808.3,1881.3,2124.3,2172.1,2730.2,5712.1,1491.2,2493.8,1974.6,5001.7,11795.2,10173.3,3812.3,1427.4,7758.7,5958.7,,,1799,2921.5,1865.8,1922.1,979.4,920.6,974,724.3,1085.9,534.4
49849.5,5724.4,2182.2,5571.5,8498.2,2780,1808.1,2108.6,2062.7,2675.3,5646,1492.4,2445.3,1980.4,4918.4,11624.4,10169,3757.3,1406.6,7804.5,5945.9,,,1707.7,2812.5,1763,1896,942,916.9,953.7,722.9,1051.2,505.7
48672.2,5647.8,2175,5524.6,8178.3,2773.1,1715.1,2104,1854.1,2664.2,5402.4,1477.2,2287.6,1966.3,4713,11329.1,10142.1,3649.5,1390.3,7445.4,5834.6,,,1591.7,3132.6,1638.7,1846.5,903.8,875.4,902.1,557,978.5,492
