Turnover at system price,NO1 Buy,NO1 Sell,NO2 Buy,NO2 Sell,NO3 Buy,NO3 Sell,NO4 Buy,NO4 Sell,NO5 Buy,NO5 Sell,SE1 Buy,SE1 Sell,SE2 Buy,SE2 Sell,SE3 Buy,SE3 Sell,SE4 Buy,SE4 Sell,FI Buy,FI Sell,DK1 Buy,DK1 Sell,DK2 Buy,DK2 Sell,EE Buy,EE Sell,LV Buy,LV Sell,LT Buy,LT Sell
41002.8,3713.4,2072.5,4464.2,6569.4,2288.2,815.4,1828,1500.8,1996.1,3676.8,1235.3,2788.9,1574.8,4738.7,9340,9777.5,3884.5,913,6669.4,4320.8,1407.4,2452.8,1790.5,906.6,795.3,1003.9,222.8,270,1313.7,716.5
39934.3,3590,2039.1,4437.5,6515.9,2280.4,805,1811.7,1487.1,1989.9,3607.4,1223.6,2427.1,1791.9,4572.1,9195,9773.7,3478.6,981.1,6492,4147.5,1251.9,2308.9,1756.9,980,804.9,1009.4,228.4,271.2,1317.2,724.4
39314.6,3535,2049.7,4441.1,6452,2267.1,830.6,1799,1435.5,1960.7,3580.1,1223.2,2205.5,1786.9,4519.5,8948.2,9786.9,3548,1049.1,6256.3,3871,1250.1,2244.1,1722,1028.3,782.7,1018,228.7,272.4,1395.4,801.7
38785.8,3516.8,2085.6,4384.3,6358.1,2260.8,935.4,1789.3,1314.7,1922.5,3494.8,1212.6,2047.6,1787.4,4372.5,8744.6,9799.2,3532.3,1095.8,6157.4,3741.6,1271,2248,1690.3,1060.2,763.2,1029,223.8,296.3,1367,744.5
38357.2,3468,2095.2,4385.2,6238.8,2253.7,930.8,1788.9,1311.8,1905.1,3430.6,1191.6,1927.2,1818,4240.7,8533,9817.1,3431.3,1131.8,6087.6,3682.6,1260.5,2219.5,1679,1070.8,774.8,1029.8,216.6,301.9,1313.8,678.5
38128.5,3450.7,2045.5,4398.9,6214.5,2241.2,879.5,1785.5,1347.2,1900.9,3426.1,1199.4,1892.9,1839.3,4299.4,8471.1,9819,3350.5,1154,6136.5,3705.1,1126.8,2017.8,1699.6,1068,748.1,1029.5,204.5,303.8,1280.5,631.2
38229.1,3417.7,2050.9,4414.7,6271.6,2221,816.9,1778.4,1282.5,1896.8,3451.2,1200.3,1938.5,1800.7,4285.9,8509.2,9844.6,3320.9,1160.9,6197.5,3755.2,1181.7,2059.7,1770.4,1049.1,741.5,1033.8,193.3,341.3,1217.3,519.3
38513.6,3403.2,2051.4,4426.4,6339.4,2213.5,828.7,1790.5,1275.3,1900.5,3447.3,1190,1971.4,1848.6,4394.6,8468.3,9820.8,3316.3,1152.5,6208.9,3762.1,1355.4,2107.6,1802.1,1025.8,740.2,1037,187.2,341.6,1217.9,513.5
38466,3413.6,2050.2,4439.9,6412,2229.3,834.7,1800.6,1195.2,1912.5,3480.2,1191.1,2058.2,1763.1,4491.8,8458,9770.6,3325.6,1128.9,6111.1,3663.4,1456.5,2057.9,1783.3,1003.8,751.7,1039.4,188.1,322.5,1251.7,567.3
38686.1,3484.8,2060.9,4458.7,6409.3,2257.6,884.7,1815,1187.9,1918.8,3563.1,1188.4,2199.6,1754.9,4667.4,8432.7,9685.8,3354,1136.9,6077.1,3644,1535.3,1925.3,1775.9,965.2,758.9,1032,178.7,309.9,1254.8,573.6
38592.9,3508.8,2058.1,4487.7,6422.1,2283.4,928.1,1831.7,1187,1953.1,3693.8,1185.1,2277.4,1701.1,4666.4,8227,9678.2,3305.4,1097.4,6052.8,3536.8,1768.5,1824.7,1753.9,892.5,693,1039,167.2,284,1125,458.2
36968.7,3391.7,2066.3,4315,6225.8,2245.5,886.4,1825.8,1184.9,1892.5,3434.8,1158.1,2107.2,1637,4377.3,7823.7,9663.5,3151,1044,5761.6,3371.9,1650.7,1617.1,1680.8,884.5,612.8,832.5,152.9,264.9,1078.2,416.2
35400.5,3214.6,2034.5,4209.5,6200,2191.5,832.5,1778.3,1081.3,1850.8,3341.1,1124.5,1878.2,1659.4,4058.4,7442.6,9632.9,3031,958.6,5366.9,3199,1558.6,1413.2,1596,842.6,561.3,662.7,145.9,263.8,1092.5,424.6
33442.7,3047.1,1906.9,4136.9,5908.8,2118.1,812.5,1731.1,1031.1,1785.8,3465.4,1075.2,1360.6,1361.1,2974,7183.2,9451.1,2489.5,840.3,5029.5,3588.2,1411.6,1339.8,1549.3,764,534.2,559.9,309.5,155,1341.7,946.2
32663.3,2940.7,1922.6,4073.3,5769.5,2090.8,744.1,1706.1,1006.1,1768.9,3305.9,1069.8,1217.9,1422.2,2933.5,7093.5,9424.7,2273.2,729,4798.6,3573.4,1432.9,1310,1495.5,726.1,506.1,558.8,326.2,157.3,1769.4,1388.3
32513,2908,1922.9,4043.8,5782.1,2073.6,743.7,1693.7,993.7,1763.8,3324.7,1061.8,1226.4,1410.8,2907.1,7081.6,9404.1,2398.3,628.7,4693.7,3592.7,1423.2,1291.2,1473.8,695.5,495.2,558.5,330,160.2,1766.4,1386.2
31212.8,2932.4,1855.9,4026,5436.5,2073,720.3,1680.1,980.1,1765.6,2979.9,1064.1,1136.6,1393.5,2909.3,7122.2,9389.3,1931.1,565,4704.4,3307.4,1149.7,1266.5,886.8,668.5,492.8,556.4,327.5,160.8,1329.5,946.2
31721.4,2986,1933.7,4049.9,5730.6,2075,695.2,1681.7,981.7,1770,3228.7,1076.3,1170.5,1405.4,3096.8,7165.6,9384.7,1960,513.3,4932.3,3029.7,1224.9,1299,897.2,657,502.1,555.5,246.4,158,910.5,448.9
32560.8,3057.1,1945.2,4098,5938.5,2092.4,721.1,1683.3,1031.9,1785.5,3398.5,1088.5,1333.4,1366,3261.9,7233.8,9399.9,2024.4,483,4993,3136.7,1292,1282.2,1335,628.4,512.4,550.7,149.3,201.6,1057.2,454.9
34074.6,3176.4,2008.2,4217.2,5874,2133.5,704.5,1709.9,1038.9,1840.1,3349.4,1102.3,1800.9,1479,4169.5,7369.1,9407.2,2533.5,501,5027,3306.7,1339.6,1321.4,1555,570.8,554.7,534.8,165.5,327.4,1208.8,496.9
36050.2,3298.3,1992.3,4329.2,6171,2196,779,1750,1167,1902.8,3612,1122.9,2190.7,1458.3,4697.6,7756.9,9468.8,3218.8,524.7,5232,3447.7,1450.4,1413.4,1651.8,563.3,627.3,517.2,175.3,357.7,1317.7,585.3
37652.4,3429.2,1987.4,4430.3,6274.5,2235.7,826.7,1792.3,1307.1,1942.9,3685.5,1145.4,2756.6,1432.6,4947.4,8132.1,9560.9,3626,513.5,5447.4,3473.1,1523.2,1610.5,1767.9,644.5,683.9,551.2,176.7,412.4,1360.4,574.7
38439,3518.5,1975.8,4496.6,6398.3,2255.7,815.6,1821.7,1368.9,1958,3844,1137.4,3050.7,1467.5,4956.8,8472.4,9573.3,3720.4,510.6,5550.6,3523.8,1454.3,1700.3,1848.6,616.3,712,629.3,181.7,405.4,1350.5,576.8
38595.3,3524,1976.8,4508.3,6405.7,2261.4,814.6,1824,1380.4,1958,3852.8,1130.7,3112.1,1456.9,4970.8,8608,9583.8,3761.1,505,5561.5,3478.6,1396.5,1824.5,1891.8,604.2,721.1,644,180.4,407.4,1325.9,548.9
38323,3495.1,1977.2,4505.1,6372.5,2259.8,816.5,1820.7,1369.3,1945.1,3840.6,1117,3061.1,1451.7,4867.3,8633.6,9572.8,3748.3,506.3,5485.9,3429.6,1233.5,1933.3,1893.8,485.8,723.8,631.1,176.7,328.9,1297.1,594.9
37753.5,3379.2,1991.7,4432.5,6260.2,2227.5,815.9,1805.5,1329.1,1924.5,3729.3,1105.9,2824.9,1338.9,4815,8630.3,9540.9,3693.7,505.9,5440,3469.9,1167.8,1929.7,1871.1,490.6,720.9,584.7,172.5,327,1302.7,598.2
37434.3,3276.5,1995.3,4399.8,6162.7,2205.3,801.4,1790.2,1320.6,1898.4,3661.7,1101,2681.3,1399.5,4718.4,8486.3,9538,3633.7,530.9,5459.9,3442.8,1195.3,2007.3,1834.4,510.7,714.5,573.7,174.6,264.6,1374.7,734.7
36863.3,3183.2,1997.8,4363.3,6086.3,2185.2,809.2,1782.3,1258.3,1889.8,3597.2,1105.2,2494.2,1344.2,4448.4,8367.2,9544.1,3483.3,551.4,5452.9,3380.5,1139.8,2027,1810.1,549.7,714.6,627,176.2,273.5,1338.4,691.1
36082.3,3124.5,2003.1,4328.3,6018.2,2160,821.6,1775.2,1213.6,1843.5,3520,1098.1,1841,1452,4445.5,8198.9,9519.5,2921.2,555.8,5492.6,3404.6,1137.6,2020.9,1791,581.1,716.9,644.9,171.1,266.6,1281.6,636.1
36093.3,3070.9,1983.2,4309.1,5991,2161.1,840.5,1766.2,1186.8,1830.4,3481.2,1103.3,1924.1,1494.2,4435.2,8134.8,9504.8,2937.8,557,5549.8,3452.3,1189.6,2022.5,1796.5,577.6,731.1,668.6,169.4,277.1,1259.6,601.9
37086.1,3053.7,1983.8,4333.4,6039.6,2132.3,873.2,1761.3,1200.1,1819.8,3528.5,1118,2476.9,1515,4588.7,8224.7,9557.8,3544.5,561.3,5600.7,3483.7,1348.6,2051.6,1855.2,555,749.2,706.2,172,420.8,1193.4,394.6
37589.5,3052,1912.9,4376.6,6110.3,2142,939.8,1774.1,1321.9,1842,3592.4,1127.7,2695.5,1559.6,4468.5,8276.7,9522.3,3560.7,572.5,5616.9,3756.9,1458.2,2085.2,1876.5,544.8,768.8,798.2,235.3,145.7,1191.1,391.3
37920.3,3088.2,1912.2,4425.2,6165.9,2157.5,959.8,1792.4,1324.7,1847.7,3628,1130.7,2861.7,1465.9,4463.7,8385.8,9500.8,3566.1,560.7,5701.6,3777.3,1578.9,2037.2,1846.3,580,779,796,204.3,145.7,1202.4,458.3
38324.8,3221.2,1939.5,4478.9,6203.7,2181.6,952.7,1801.8,1370.8,1870.3,3672.2,1137.1,3102.2,1427.7,4623.4,8492.1,9466.3,3586.3,557.6,5727.2,3782.7,1633.5,1918.2,1832.1,566,806.4,793.1,170.5,165.6,1212.5,465.2
38432.3,3305.3,1936.3,4498.1,6229.7,2190.5,947,1812.7,1378,1869,3751.4,1132,3159.7,1415.7,4644.5,8384.1,9472.1,3539.4,553.2,5866.4,3859.4,1663.2,1807.4,1822.9,463.6,764.2,797.9,167.8,145.8,1095.5,380.8
37220.6,3242.4,1938.5,4428.5,6223.8,2163.6,896.1,1806.3,1323.4,1857.8,3711.4,1118.9,2860.1,1367.3,4417,8039.1,9431.7,3386.9,557.5,5625.1,3680.9,1551.2,1603.2,1750.2,459.5,706.6,789.7,381.1,146.5,979.5,365.2
35961.3,3106,1944.7,4349.4,6117.1,2120.7,927.9,1776,1315,1803.2,3541.8,1092.8,2473.6,1354.4,4105.3,7695.5,9443.8,3250.4,563.2,5406.5,3522.1,1458.2,1486.9,1664.4,461.7,663.6,738,379.6,147.2,1023.8,356.2
34815,3093.8,1961.7,4250.5,6059.4,2106.7,1000.5,1727.1,1327.9,1795.7,3463.9,1075.6,2127.2,1364.4,4068.9,7508.7,9410.5,2643.3,492.8,5144.9,3310.9,1623.7,1068.6,1628.7,491.9,631,689.9,294.8,145.7,980.8,249.9
34208.9,3027.4,1968.8,4207.2,5997.8,2079.8,952.7,1697,1312.1,1776.3,3389.3,1068.8,1943.3,1422.1,4047.8,7388,9418.3,2594.8,505.1,4943.5,3195.3,1591.7,950.4,1564.3,482.1,604.7,682.6,280.2,145.7,988.4,242.9
33939.5,3002.9,1986,4181.8,5963.7,2064.2,938.4,1682.5,1307.9,1765.1,3345.1,1060.7,1915.4,1415.1,3999.7,7367.1,9409.1,2579,501.7,4864.7,3185.7,1595.6,868.2,1534.2,475.9,587,683.1,275.1,145.7,993.6,243
33518.5,3017.4,1986.1,4169.7,5966.8,2054.9,935.5,1676.6,1204.1,1769.5,3348.7,1055.9,1831.9,1412.4,3979.8,7412.5,9367.1,2138.4,498.5,4840.2,3150.6,1625.9,775.2,1529.8,474.2,577.8,642.5,264.6,145.7,1008.1,247
33837.2,3045.1,1980.6,4174.1,6063.1,2057.7,951.6,1663,1292,1758.2,3278.7,1072.3,1903.4,1421.7,4015.2,7461.2,9405.1,2103.8,496.6,5062.3,3183.7,1667,776.3,1531.4,448.9,583.8,686.4,237.5,145.7,1045.2,257
34080.5,3099.5,1974.2,4197.5,6105.3,2062.4,990.8,1652.3,1247,1763.2,3325.7,1067.3,1888.6,1383,4039.4,7480.8,9406.5,2064.6,513.1,5156.7,3191.7,1704,838.7,1560.8,446.1,595.1,700.1,181.8,145.7,1123.9,280
34353.7,3168.8,2085.1,4234.3,6057.4,2061.9,996.1,1665.8,1319.5,1773.5,3379.1,1076.8,1925.1,1404.4,4012.8,7534.6,9412.1,2061.5,514.4,5270.1,3327.2,1460.7,635.2,1598.3,443.8,647.5,730.4,184.6,145.7,1125.8,284.7
35891.2,3273.8,2058.1,4297.9,6060.2,2101.5,1103.3,1676.8,1444,1796.1,3494.5,1105.8,2238.1,1405.2,4422,7784.2,9469.2,2669.8,536.7,5485.3,3513.2,1482,754.2,1705.2,453,719.8,836.9,197.9,145.7,1107.1,279.3
37631.5,3404.5,2086.3,4381.8,6153.9,2154.4,1096,1725.5,1544,1827.8,3618.9,1127,2738.2,1349.9,4777,8072,9549,3328.5,523.1,5676.1,3724.8,1684.3,1004.3,1755.7,455.7,772.9,834.5,204.1,145.7,1109.8,322.9
39036.3,3490.3,2080.5,4446.4,6266.9,2216.8,1097.7,1761.3,1714.9,1912.9,3747.2,1135.9,3192,1379.8,4844,8357.3,9547.7,3595.1,519.9,5687.5,3764.2,1957.8,1277.8,1900.2,600.2,794.1,832.4,185.4,146,1136.3,325.7
38635.7,3506.8,2082.7,4468.9,6275.8,2244.5,1087.7,1792.4,1748.6,1924.5,3786.7,1131.9,3239.1,1367.9,4842.6,8373.2,9538.8,3598,511.1,5591.8,3676.3,1648.7,968.7,1829.1,529.1,795.7,836.2,190,146.5,1137.1,330.6
38210,3434.1,2083.6,4449.2,6238.6,2232.6,1071.3,1791.5,1690.3,1917.8,3723.9,1122.4,3103,1341.7,4759.3,8179.5,9536.4,3544,511.4,5540.4,3606.8,1713.6,1033.6,1839.2,539.2,786.4,837,197.6,146.8,1123,331.8
37019.2,3295.9,2074.2,4381.1,6144,2212.9,1057.9,1774.3,1540.4,1879.8,3583.6,1113.7,2546.4,1425.7,4800.9,7980.8,9464.3,2959.9,517.4,5489.7,3557.4,1673.4,993.4,1819.4,519.4,779.9,837.2,205.4,146.7,1107.1,315.8
35709.9,3197.2,2067.8,4332.8,6065,2183.8,990.1,1760.1,1467.4,1852.7,3494.9,1110.4,2001.8,1490.4,4635.4,7789.9,9397.7,2762.7,516.7,5377.7,3434.9,1616,936.1,1311.2,559.3,768.7,836.5,204.9,146.8,1087.3,295.4
35202.5,3133.7,2067.7,4292.5,5672.9,2177.3,884.3,1746.5,1138.4,1849.3,3254.3,1097.1,1832.1,1451.2,4426.2,7618,9323.1,2690.5,809.4,5367.3,3409.9,1661.2,1086.4,1259.5,1207,755.3,837.7,201.2,147.3,1072.3,276.2
35010.2,3079.1,2067.1,4262.5,5552.7,2189.8,894.5,1745.2,1121.7,1830.9,3142,1098.4,1808.1,1516.8,4391.8,7500.3,9323,2654,799.9,5444.9,3471,1627.7,1111.3,1230,1247.6,740.1,839,201.6,147.8,1068.4,272.2
35077.1,3053.7,2075.9,4252.8,5522.4,2186.2,892.1,1745.1,1096.1,1820.4,3114.5,1100.9,1809.7,1533.7,4345.7,7454.5,9320.3,2660,794.4,5547.7,3569.4,1635.2,1157.2,1239.1,1278.3,736.8,840.1,201.9,147.7,1077,281.2
35498.9,3056.3,2113.5,4301.1,5888.6,2155.8,977.7,1748.2,1370.9,1814,3414.3,1105.7,2032,1545.4,4484.2,7478.7,9381.7,2704.6,508,5643.6,3674.6,1705.7,786.2,1306.8,690.2,742.8,836.8,204.2,147.1,1092.1,299.2
37109.7,3084.8,2047.8,4369.3,5965.7,2167.4,992.4,1766.8,1509.3,1814.8,3500.4,1107.3,2412.4,1391.6,4898,7563.6,9465.7,3322.8,511.7,5689.7,3715,1937.3,1160.8,1919.3,715.8,750.5,840.2,181.3,146.7,1119.4,304
37175.4,3098.7,2030.7,4428.5,6013.5,2190.2,983.1,1781.7,1558.8,1857.3,3585.3,1112.2,2564,1267.1,4726.6,7637.8,9459.1,3344.6,507,5699.4,3737.9,1867.6,1041.4,1887,733.2,757.3,838.8,164.7,146.2,1154.7,323.2
37437.9,3150.6,2018.7,4432.8,6045.5,2201.2,992,1804.8,1578.1,1860.8,3625,1107.7,2645.2,1278.1,4751.5,7813.7,9488.1,3381.2,508.7,5645.9,3725.7,1844.2,1060.1,1892.9,785.1,782.6,835,176.4,146.1,1132.3,300.4
37657.1,3222.3,2028,4482.3,6097.3,2203.6,959.2,1813,1610.4,1874.9,3699.2,1108.1,2558.7,1284.9,4649.6,7871.5,9519.5,3392.7,520.8,5742.3,3690.5,1843.2,1253.4,1860.6,791,734.9,838.2,199.2,146.6,1032.6,303.7
36798.8,3151.5,2028.3,4413.3,6104.9,2168.4,925.7,1790.3,1583.6,1861.7,3638.3,1091.4,2358.1,1286.4,4232.6,7645.6,9519.5,3282,518.1,5632.1,3567.2,1765.4,1270.2,1773.8,780.5,680.2,841.5,238.2,146,1009.2,275
34458,3050.3,2026.4,4343.8,5985.8,2135.7,818.4,1756.4,1286.7,1820.5,3436.4,1065.9,1947.1,1282.4,3936.1,7364.4,9296,2580.8,533.2,5333.6,3286.6,1579.9,921,1257.1,780.1,630.6,827.6,229.2,145.9,1054,257.3
31968.2,3019.8,1958.5,3968.6,5054.2,2138.9,738.9,1711.9,1011.9,1799.4,2558.7,1060.9,1222.6,1399.8,3585.4,7212.8,9292.9,1838.3,862.9,4987.6,3086.9,1003.1,1416.8,968.8,1158,596.9,639.1,426.2,145.9,850.2,250.5
30738.8,2953.9,1777.8,3505.6,4773,2097.4,697.4,1685.5,985.5,1778.5,2314.4,1043.4,1117.3,1281.4,3159.5,7094.1,9292.9,1791,894.8,4774,2983.3,907.4,1412.7,933,1296.6,575.9,595.9,490.2,145.7,791.1,255.6
30737.6,2997.1,1859.5,3481.1,4785.2,2106.3,693.1,1670.1,983.3,1769,2337.2,1028.9,1058.9,1374.2,3156.9,7059.3,9272.8,1782.3,904.9,4857.1,2962.2,869.9,1435.6,903.9,1284.7,569.2,614.1,497,145.7,781.4,252.7
30726.6,3010.4,1859.8,3458.1,4791.6,2081.2,681.2,1658,958,1766.2,2332.1,1043.1,1027.9,1382.1,3110.7,7094.1,9266.8,1782.5,953.8,4869.9,2955.7,848.9,1489.1,891.6,1285.2,566.6,620.8,482.8,145.7,787.6,244.7
30707.6,3034.3,1855.9,3471,4738.2,2076,676,1654.7,954.7,1767.3,2334.9,1062.8,1010,1396.2,3121,7144.6,9260.9,1791.2,990.1,4735.9,2953.1,843.5,1549.3,892.1,1285.5,572.4,592.4,482.2,145.7,798.2,254.7
30892.6,3062.1,1862,3499.9,4759.7,2076.4,676.4,1650,950,1758.6,2327.6,1061.7,974.2,1404.8,3181.1,7206.2,9265.1,1810.5,1004.5,4761.4,2973.8,865.1,1621.6,904.7,1288.4,581.6,638.6,490.3,145.7,796.9,261.5
31558.9,3113,1971.7,3501.9,4946.8,2078.1,678.1,1653.9,953.9,1775.9,2315.9,1067.3,955.6,1946.6,3579,7201.3,9261.5,1830.9,979.9,4766.4,3053.6,904.8,1659.9,941.9,1286.1,628,624.8,434.9,145.7,827.9,260.3
32079.2,3134,1986.7,3536.8,5038,2076,724.5,1661.1,1012.6,1785.4,2535.6,1084.1,958.2,1890.2,3460.6,7288,9252.9,1898,1106,4934.4,3056.5,989.1,1700.8,995.5,1300.2,689.8,709.8,387.2,145.8,888.5,249.9
33178.3,3207.3,2117.9,3817.3,4975.1,2122.4,762.5,1689.6,1049.5,1813.4,2750.6,1072.9,977.6,1909.4,3932.9,7434.7,9270.4,1989.1,1089.7,5120.7,3240.7,1115,1758.3,1095.5,1322.1,743,733,298.5,146,951,253.5
34645.3,3196.1,2162.6,4338.5,5605.1,2171.7,805.1,1719.4,1095.5,1842.4,3084,1094.3,1199.4,1929.9,4099.5,7600.8,9314.1,2447.4,1049.5,5182,3229.8,1209.7,1701.8,1152.8,1326.4,767.5,829.7,296.9,147,968.6,268.5
34994.7,3216.7,2169.3,4355.4,5719.9,2153,841.2,1737.8,1112.4,1857,3212.1,1095,1270.5,1918,4131.2,7664.1,9354.2,2659.1,1042.4,5133.2,3173.2,1241.9,1626.1,1188.7,1347.4,774.2,844.2,307.7,148.4,953.6,262.9
34822.1,3198.6,2151.2,4330.4,5667.2,2147,840.3,1735.7,1098.7,1864.4,3131.6,1101.5,1236.4,1906.9,4137.4,7618.4,9365.5,2637.3,1022.3,5084.6,3115.6,1223.3,1661,1201.2,1393.1,767,846,326,151.7,929.9,254.2
34072.9,3126.9,2154.1,4274.2,5546.9,2168.1,834,1723,1057.1,1860.3,2958.9,1071,1108.3,1674.8,3839.8,7470.9,9402.4,2571.6,1018.8,5010.7,3050.9,1164.5,1680.4,1176.5,1421.1,756.2,826,356,153.6,907.8,260.2
33553.9,3042.7,2162.5,4236,5547.8,2158.6,780.6,1712.5,1090.5,1842.4,2961.1,1094.4,980.9,1705.1,3452.2,7302,9412,2496.7,1020.7,4962.9,3043.1,1086.7,1688.4,1133.2,1453.6,741.1,748.6,355.7,153.1,891.4,266.3
33045.8,2955.7,2133.7,4164,5435.4,2141.2,772.8,1704,1072.4,1827.9,2780.2,1088.3,880.5,1701.4,3336.2,7163.7,9408.6,2433.3,1062,4945.2,3056.3,1032.8,1696.1,1106.5,1480.9,726.1,707.2,372.2,152.4,878.9,266.5
32837.3,2899.4,2138.5,4167.5,5399.5,2131.7,770.9,1709.4,1070.2,1814.1,2702.2,1086.3,851.9,1699.1,3260.5,7078.1,9410.7,2392.4,996.1,4957.1,3061,1016.3,1719.7,1084.6,1498.7,724.2,716.3,368.1,152.5,883,262.6
32978.2,2902.8,2143.5,4161.1,5416.7,2115.4,776.8,1710.3,1048.9,1803.3,2757.5,1093.3,870.6,1713.8,3282.2,7107.3,9425.7,2401.6,986.6,5011.6,3131.6,1063.8,1700.5,1102.3,1506,717.7,707.7,358.2,152.1,899.5,255.6
33442.8,2914.1,2149.7,4186.8,5449.9,2120.6,782.6,1706.1,1044.1,1798.2,2802.7,1100.1,907.2,1738.9,3597.3,7197.6,9425.5,2440,984.9,5077.5,3138.4,1200.7,1667.3,1179.2,1511.1,720.1,769.2,324.1,151.7,929.7,252.1
33681.7,2933.1,2179.2,4217.8,5648.9,2129.8,790.6,1717,1056.2,1798,3127.4,1105.7,1146.5,1387.1,4211.7,7276.3,9389.7,2497,744.4,5186.9,3170.7,1371.7,1146.7,1201.5,923.7,714,850.2,304.4,151.6,967.1,269.9
34073.1,2983.8,2179.8,4272.8,5725.5,2135.3,796.6,1733.8,1083.8,1805.7,3174.1,1104.9,1228.5,1364.5,4277.8,7427.3,9389,2549,756.5,5255,3174.5,1442.2,1204.5,1183.1,916.3,727.2,927.7,287.3,150.2,1017.9,305
36192.2,3045.4,2144.5,4387.3,5959.4,2125.9,858,1755.3,1342.9,1879.6,3453.4,1122.2,1857.1,1379.8,4452.8,7654.9,9558.5,3189,778.2,5343.5,3247.6,1661.1,1397.7,1784,912,739.6,926.6,267.9,148.9,1006.4,304.3
36268.7,3128.9,2139.6,4433.6,5985.9,2166.7,842.5,1787.1,1326.9,1894,3576,1120.4,1679.6,1429.5,4485.1,7671.5,9499.1,2806.1,794,5531,3350.9,1636.7,1368.3,1792.2,899.7,683.5,926.7,300.1,149.9,940.5,297.6
35334.8,3066.2,2143,4326.3,5927.6,2157.1,836.1,1777.7,1144.3,1865.7,3505.3,1097,1417.3,1378.5,4223.2,7391.3,9421.3,2633.1,804.5,5537.4,3309.4,1522.2,1353.7,1723.3,892.1,622.8,930.5,342.4,149.2,867.5,251
32930.6,2935.9,2045.5,4230.3,5447.8,2141.4,765,1746.1,1046.1,1800.9,2876.9,1072.3,1143.9,1415,3967.6,7056.1,9399.4,2417.2,818.7,5203.2,3096.4,1051.9,1268.4,1052.2,880,576.7,823.5,276.3,148,995.9,244.2
31097.4,2801.3,1871.9,4063.7,4911.3,2101,645.6,1697.3,1052.7,1784.3,2729.8,1083.9,1231.4,1400.4,3191.8,6787.9,9483.3,1658.1,733.5,4918.9,3067.9,1128.3,1284.8,928.8,898.8,556.7,687.8,292.5,143.6,1008.5,277.4
29923,2727.1,1853.4,3990.5,4414.2,2051.5,648.4,1667.3,970.4,1756.1,2296.8,1074.2,1053,1306.7,2602.5,6635.4,9471.2,1615,1000.7,4668.8,2969.6,722.4,1157.5,865.8,1463.7,546.7,606.1,375.1,145.3,923.7,273.5
29754.3,2701.3,1848.3,3955.2,4507.2,2033.6,633.6,1648.4,948.4,1749,2330.2,1060.5,1064.6,1391.6,2443.4,6611.5,9444.5,1599.9,1004.9,4713.4,2963.1,719.4,1135.3,834.1,1430.2,544.5,688.7,351.5,144.8,940.9,267.6
29694.3,2718.8,1837.1,3801.7,4526.9,2033.9,633.9,1644.8,944.8,1747.3,2328.2,1057.7,1043.7,1389.7,2409.3,6686.9,9437.6,1600,1013.5,4709.3,2954.6,720.5,1141.2,817.2,1423.5,549,662.5,347,144.1,940.7,263.6
29963.7,2751.7,1834.6,3955.6,4678.9,2039.6,638.2,1644.4,945.8,1755.7,2349.5,1060,1052.6,1406.3,2459.3,6726.3,9453.3,1608.3,1012,4739.6,2967.9,739.9,1170.8,813.4,1404.5,576.4,680.2,254.1,143.9,991.2,271
30466.6,2828,1856.4,4006.1,4763,2068.7,641.3,1636.3,963.7,1775.9,2444.6,1064,1088.2,1418.1,2675.5,6880.4,9461.3,1642.9,1001.1,4782.2,2974.1,790,1226,822.1,1375.1,661.9,670.4,170.9,143.8,1023.2,286.2
31328.7,2921.6,1925.3,4099.8,4805.4,2106.6,638.5,1656.9,1025,1835.9,2523.8,1079.8,1081.6,1483.1,2752.7,6988.6,9465.8,1694.1,1036.7,4860.7,3131.3,871.3,1556.8,874.4,1389.9,803,793,180.4,143.3,1050.9,238
32415.9,2975,1969.9,4163.7,4812.4,2134.3,696.3,1688.4,1126.4,1895.4,2546.8,1092.3,1128,1499.9,3103.5,7280.3,9490.4,1793.1,1094.3,5071.1,3191.1,971,1835,950.5,1380.9,913.2,903.2,191.6,143.5,987.9,186
33499.7,3058.2,1978.1,4293.2,5270.1,2178.6,780.3,1727.6,1125.9,1940.1,2909.3,1099.4,1199.9,1512.1,3374.4,7542.2,9490.2,1890.7,743.2,5249.6,3311.5,1045.6,1824.1,1061.1,1393.3,956.9,1005,181.6,143.3,1001.8,190.1
34589.3,3112.7,2067.4,4359.5,5740.4,2218.2,772.3,1751.7,1197.6,1946,3166.3,1113.1,1383.4,1547.1,3594.2,7740.4,9520.9,2369.9,715.5,5286.6,3356.3,1112.4,1610.3,1148.7,1381.4,956.7,1007,171.8,143.1,1024.9,203.6
35027.3,3165.4,2063.1,4383.9,5757.3,2244.7,768.7,1764,1240,1949.4,3187.6,1117.4,1451.3,1535.4,3632.6,7762.6,9508.7,2625.7,692,5282.4,3346.1,1127.5,1916.8,1200.2,1388.1,951.5,1007.8,172.3,144,1018.8,197.1
34728.5,3156.5,2073.2,4361.1,5620.8,2235.5,803.2,1756.9,1189.2,1935.3,3083.2,1111.8,1385,1510.7,3555,7654,9497.3,2635.5,782.5,5242.2,3285.2,1037.4,1948.4,1207,1393.9,932.2,1009.2,179.4,146.2,1003.6,186.8
34105.3,3108.4,2027.6,4306.4,5466.5,2216.6,800.1,1740.8,1157.3,1918.2,3006.2,1105.1,1306.1,1351.5,3392,7479.7,9507.5,2593.2,807.2,5205.4,3264.4,986.7,1881.7,1188,1382.4,956.1,1007.1,193.3,147.9,989,184.4
