Turnover at system price,NO1 Buy,NO1 Sell,NO2 Buy,NO2 Sell,NO3 Buy,NO3 Sell,NO4 Buy,NO4 Sell,NO5 Buy,NO5 Sell,SE1 Buy,SE1 Sell,SE2 Buy,SE2 Sell,SE3 Buy,SE3 Sell,SE4 Buy,SE4 Sell,FI Buy,FI Sell,FRE Buy,FRE Sell,DK1 Buy,DK1 Sell,DK2 Buy,DK2 Sell,EE Buy,EE Sell,LV Buy,LV Sell,LT Buy,LT Sell
37471.4,4133.4,1299.7,3850.6,6316.9,2519,1146,1808.2,1622.3,2366.9,2938,1216.9,2110.7,1558.3,3327.2,8559.7,9408.9,2146.3,1130.7,6546.9,5078.9,0,0,1169.6,2195.7,1090.8,917.5,717.4,820.5,634.5,428.7,1069,645.8
37355.7,4098.2,1256.7,3818,5229.3,2545,1142.4,1793.8,1534.9,2362,2643.8,1217.8,1914.8,1563.7,3057.5,8564.2,9413.8,2136.4,1688.7,6580.8,5023.6,0,0,1091.8,2924.5,1082.4,1558.1,712.5,817.7,639.4,430.3,1150.7,730.8
37608.3,4078.7,1224.2,3827.8,5213.8,2552.9,1144,1795.1,1511,2360.3,2606.2,1227.2,1873,1584.4,2987.8,8584.9,9429.8,2141.8,1514.8,6754.3,4993.2,0,0,1081.8,3514.5,1087.2,1621.4,723.1,817.9,653.4,438.7,1398.7,984.4
38441,4149.1,1222,3868.9,5341.3,2565.8,1167.5,1811.9,1513,2364.6,2649.3,1248.9,1873.9,1616.8,3103.8,8701.7,9449.7,2176.4,1514.9,7129.1,5051,0,0,1122.1,3882.1,1115.5,1697.9,757.3,813.8,709.8,440,1123.9,764.7
40417.2,4603.1,1496.9,3912.6,5846.4,2606,1191.2,1827.6,1527,2397.4,2736.7,1256.2,1990.5,2194.5,3452.3,9067,9470.8,2263.5,1486.6,7256.8,5378.2,0,0,1214,4076,1188.8,1782.4,813.1,810.1,764.7,439.3,974.7,671.1
42206.1,4807.8,1510.1,4186.8,6080.6,2654.8,1195.4,1860.8,1626.4,2456.8,2850.6,1283.4,3134,2218.8,3819.7,9406.5,9509.1,2388.2,1461.2,7611.9,5483.1,0,140,1335.3,4102.6,1302.5,1292,866.2,804,826.9,500.2,1009.7,707.4
44737.4,5061.9,1580.8,4870,7358,2737.3,1265.5,1916.8,1863.9,2521,3506,1318.2,3476.6,2252.7,4736.4,9855.4,9592.5,2506.5,1374.2,7701.4,5611.4,0,140,1442.6,3009.9,1958.8,1367.4,910.6,799.6,862.4,513.7,1087.1,806.8
46326.5,5312.7,1649.7,5012.9,7537.4,2820.9,1315.5,1987.8,1850.3,2571.1,3549.7,1332.6,3782.1,2236.2,5391.4,10218.5,9627.4,2808.3,1383.7,7782.8,5758.4,0,140,1491.2,3075.3,2094,1403.7,964.2,797.6,912.3,511.9,1161.4,932.8
47617.4,5492.9,1606.6,5113.8,7897.6,2874.8,1330.9,2029.7,1909.4,2608.6,3676.3,1351.5,3814.5,2246.6,5533.9,10557.2,9682.7,3141.5,1386.5,7843.4,5841,0,140,1513.3,3509,2166.6,1429.1,984.6,796,922.8,514.3,1195.4,974.9
48195.4,5556.9,1621,5148.2,7901.8,2883.6,1357.2,2051.8,1950,2620,3755.6,1352.2,3827.1,2269.9,5591.4,10730.3,9705.7,3381.4,1392.2,7835.9,5969.3,0,140,1497.4,3673.8,2178.1,1441.9,986.9,794.6,923.4,512.4,1209.2,991.2
47846.9,5586.7,1600.5,5155.8,7717.8,2895.2,1334.7,2058.5,1919,2620.4,3637.6,1347.9,3785.7,1813.2,5654.5,10766.7,9704.7,3388.2,1397.3,7885.1,5901.5,0,140,1477,3741.9,2169.8,1451.6,987,793.7,919.7,511.7,1212,991
47898.3,5547.4,1604.9,5150.1,7889.7,2892.6,1335.2,2062.7,1920.1,2616.8,3675.1,1358.4,3786.5,1811.6,5510.3,10789.9,9708.3,3384.3,1399,7984.7,5994.8,0,140,1460.7,3616.6,2147,1455.8,994.5,793.4,921.7,511.7,1202.3,983.3
48447.1,5555.6,1614.9,5145.4,7909.7,2890.6,1341.1,2079.9,1929.4,2619.8,3697,1379.5,3796.1,1842.2,5627.2,10885.8,9708,3421.5,1393.7,8283.2,6324.7,0,140,1460.4,3626.1,2141,1458.5,1026,793.5,942.6,513.9,1214,1013.7
49701.7,5656.4,1665.5,5186.1,7892.5,2906.9,1436.3,2082,2035,2641.4,3905.1,1416.8,3904.7,1912.6,5740.4,11231.9,9735.1,3514.7,1390.8,8536.5,6470.4,0,140,1469,3692.6,2173.1,1462.9,1084.5,923.9,1032.4,768.5,1296.3,976.9
50947.1,5742,1715,5259.5,8100,2913.5,1595,2083.2,2334.1,2664.1,4139.7,1442,3950.5,1941,5766.4,11610.1,9769.9,3680.4,1388.2,8768.3,6482.2,0,140,1575.2,3664.7,2309.6,1457.1,1083.8,924.2,1089.9,944.1,1352.9,1144.4
51586.1,5728.4,1771.8,5286.4,8356.7,2995,1729.3,2082.4,2489.4,2669.4,4196.8,1448.9,3948.3,1960.1,5810,11749.8,9793.5,3754.2,1390.1,8800.3,6496.7,0,140,1721.1,3580.8,2450.6,1449.6,1065.7,924.3,1078.2,1108.6,1335.6,940.2
51138.8,5659.4,1830.8,5275.7,8238.6,2983.6,1698.2,2082.5,2389,2663.7,4161.7,1437.8,3932.5,2069.6,5735.6,11615.8,9789.5,3708.3,1395.8,8673.8,6439.7,0,140,1667.7,3634.8,2433.4,1461,1044.6,924.2,1042.7,897.5,1299.7,989.4
49908.9,5602.3,1781,5235.7,7991.6,2897,1521.4,2067.9,2129.2,2640,4049.4,1420.7,3895.7,2032.5,5606.7,11346.4,9825,3611.2,1399.7,8509.1,6404.1,0,140,1543.4,3717.5,2317.9,1477.8,1009.9,923.9,1010.3,681.8,1248.9,948.4
48675.4,5492.2,1766.3,5159.8,7832.6,2868.7,1453.3,2053.1,2025.6,2608.2,3761.6,1394.4,3846.1,2032.1,5471.1,11026.9,9736.6,3520.9,1400.7,8217.3,6198.4,0,140,1448.6,3705.8,2205.4,1490.6,970.6,798.5,972.5,561.3,1176,958.2
47212.4,5373.3,1725.7,5060.1,7461.9,2833.8,1287.6,2030.8,1818.6,2580.3,3443.2,1376.8,3698.3,2005.4,5183,10693.7,9691.1,3412.7,1397.1,8360.3,6286.3,0,140,1359,3714.2,1526.7,1511.9,915.2,798.2,903.5,510.7,1077.6,841.4
46292.7,5203.2,1731.4,4974.2,7447,2791,1233.7,1990,1799.9,2546.9,3395.8,1344.6,3661.7,1976.1,4964,10339.1,9654.3,3109.3,1390.3,8171.5,6049.7,0,140,1291,3481.6,2014,1499.7,862,792.8,834.7,429.5,1006.6,782.8
43836.8,4840.1,1489.3,4912.8,6818.2,2739.6,1197.6,1961.5,1663.4,2500.5,3109,1315.3,3255.5,1954.7,4528.7,10026,9588.4,2804.4,1373.7,7735.5,5562.1,0,140,1225.5,3828.7,1344.8,1462.7,820.5,792.9,745.5,424.4,1031,723.1
42625.9,4783.9,1531.5,4843.2,6976.6,2722.6,1202.7,1938.5,1768.6,2587.9,3293.9,1283.4,2160.5,1706.5,3507.5,9945.9,9594.6,2539.4,1378,7397.6,5194.1,0,140,1166.9,3995.9,1243.3,2041.7,794.1,796.6,692.8,419,999.2,644
41762.4,4706.2,1504.3,4784.2,6829.8,2681.1,1171.9,1921.4,1740.2,2557.4,3259.2,1262,2127.2,1677,3170.1,9761.7,9586.5,2492,1369.6,7135,5080.8,0,140,1217.2,3982.2,1178.3,2006.9,771,804.8,668.9,418.7,1077,698.2
41236.3,4631.7,1501.3,4742.8,6732.6,2662.2,1157.6,1896.6,1715.2,2536.8,3220.3,1260.8,2105.8,1663.4,2918.6,9699.6,9585,2480.9,1353.6,6998.6,5080.1,0,140,1189.4,3950.4,1138.3,2006.9,758.8,821.5,658.2,418.4,1172,782.8
40803.1,4606.8,1489.4,4439.2,6546.7,2649.1,1141,1891.8,1676.7,2534.2,3152.1,1263.4,2067.9,1664.4,2851,9724.3,9561.7,2492.7,1333.8,6932.9,5096.7,0,140,1102.3,3906.3,1126.2,2009.1,756.1,840,658.5,419.1,1282.4,892.8
40642.6,4599.8,1480.3,4090.7,6265.7,2655.4,1139.4,1886.2,1706.4,2535.4,3190.8,1283.6,2085.8,1684,2838.8,9814.8,9565,2524.7,1307.8,6994.2,5144.3,0,140,1112.1,3970.1,1128,2013.5,764.8,861.8,677.1,424.9,1199.4,822.6
41201.2,4652,1485.9,4115.6,6283.6,2669.4,1151.4,1897.7,1742.8,2533.8,3238.8,1296.7,2109.1,1716.3,2956.1,9934.2,9568.4,2574.8,1285,7182.4,5352.5,0,140,1132.1,3994.1,1147.2,2088.5,789.8,874.8,717.9,427.2,1134.7,796.4
42589,5018.9,1724.2,4430.1,6315.1,2709.2,1169.4,1919.7,1759.5,2548.8,2922.3,1316.5,3004.3,1729.9,3186.6,10158.4,9541.7,2674.4,1271.2,7148.1,5541.3,0,108.7,1306,4168,1222.3,2055.1,839,882.9,773.1,488.2,946.2,602.1
44178.5,5185.5,1811.2,4806.8,6581.3,2754.3,1166.1,1943.8,1832,2582.3,3146.6,1335.8,3459.3,1748,3408.9,10437.8,9592.6,2803.3,1244.5,7385.6,5637.2,0,140,1416.1,4278.1,1317.7,2051.6,889.7,886.3,814.7,683,1064.4,567.1
45720.7,5360.1,1836.1,5048.9,6954,2890.2,1263.1,1983,1910.1,2642,3445.4,1359.2,3484.9,1791,3874.5,10796.5,9626.5,2928.2,1236.7,7479,5695.5,0,140,1488.3,4350.3,1418.8,2043.5,931.3,884.9,854.6,718.6,1064.9,571.9
47318,5573.8,1871.9,5186.3,7617.3,2957.5,1325.9,2032.1,2016.7,2705.9,3851,1377.6,3579.8,1842.5,4284.3,11159.1,9658,3236.8,1233.1,7599.3,5706.6,0,140,1546.1,4145.1,1513,2028.1,978.9,880.1,912,718,1140.2,705.2
48819.1,5795.5,2001.9,5272.6,8303.6,3010.8,1579.9,2081.2,2278,2756.2,4248.7,1384,3712.1,1899.8,5086.7,11568.4,9729.5,3520.8,1151,7747.6,5723.2,0,140,1572.4,3571.4,1586.3,1433,1006.9,872.5,931.8,720.7,1179.6,761.7
50257.9,5916.6,2062.5,5321,8414,3033.2,1808.7,2109.6,2761.6,2790.1,4433,1403.6,3780,1894.8,5295.2,11782.6,9814.5,3760.6,1150.7,7819.6,5809.1,0,140,1581,3518,2203.5,1410.5,1011.9,859.3,928.2,720.1,1199.8,778.9
50357.5,5976.7,2085.4,5334.4,8119.9,3044.5,1805.2,2123.9,2776.3,2795.1,4428.5,1411,3793.2,1889,5374.8,11861.1,9822.6,3761.7,1148.4,7783.5,5844.7,0,140,1492.9,3737.4,2204.9,1405.1,1017.1,843.3,926.8,721.9,1203.7,779.6
49911.2,5994.4,2059.4,5323.2,8085,3046.6,1715,2150.8,2569.8,2803,4362,1413.7,3786.9,1939.4,5433,11870.2,9767.7,3755.3,1140.2,7775,5827.6,0,140,1479.6,3747.8,1655.1,1400.8,1029.5,829.6,922.3,724.5,1241.6,810.4
50315.9,6013,2048.6,5333.1,8109.7,3059.1,1704.3,2175,2571.7,2811.2,4338.9,1435.9,3800.3,1975.2,5594.1,11880.8,9773.8,3766.8,1127.7,8036.6,6097.3,0,140,1479.3,3732.7,1601.1,1398.7,1060.6,818.9,933.2,727.7,1219.7,796.2
51437.9,6122.5,2092.5,5362,8203.2,3093.2,1684.3,2199.9,2537.5,2826.3,4252.4,1462.1,3808.3,1995.9,5691.8,12216,9811.9,3867.4,1187.2,8188.7,6323.7,0,140,1506.3,3695.1,1643.5,1990.9,1118.7,812.7,1024.7,731.4,1305.1,969.4
52803.6,6241,2220.8,5430.4,8515.7,3106.2,1908.2,2194.1,3196.6,2850,4623.5,1468.2,3900.4,2092.1,6003.8,12692.9,9816,4062.9,1095,8289.1,6428.2,0,140,1630.7,3575.4,1798.1,1371.2,1126.6,816.5,1091.4,731.6,1371.8,1102.6
53751.5,6231.1,2227.5,5445.7,8829.7,3099.5,2148.8,2177.3,3248.1,2844.5,4899.2,1460.2,3961.4,2086.3,6141.5,12802.6,9951,4142.2,1086,8437.7,6389.3,0,140,1823.4,3469.4,2550.3,1350.5,1113.6,1001,1082.7,728.9,1353.9,1078.7
53344,6167.2,2214.9,5441.2,8752.9,3085.9,2038.9,2162.4,3236.8,2848.1,4732.8,1441.9,3974.8,2037.2,6162.8,12719.9,9953.6,4118.3,1079.4,8439.5,6361,0,140,1747,3465.3,2533.9,1350.8,1096.1,1003.6,1049.8,729.2,1331.7,1023.3
52547.6,6157.9,2214.4,5443.8,8596,3083.4,1837.4,2148.8,3214.3,2837,4576.4,1420.2,3975.5,1957,6151.3,12508.3,9836.9,4043,1072.5,8310.3,6179.3,0,140,1641.3,3519.1,2428.9,1355.8,1064.8,1004.8,1009.6,664.6,1278.8,994.8
51483.1,6094.9,2200.2,5410,8447.1,3070.7,1794.1,2148.2,2925.6,2835.3,4369.7,1395.3,3951.5,1975.7,6133.9,12194,9805.2,3943.4,1066.7,8071.7,5897.5,0,140,1537.8,3530.7,2300.3,1360.9,1020.4,1003.6,967.9,699.7,1096.4,735.6
50473.1,5965.5,2107.5,5344.6,8449.6,3044.3,1713.5,2136.8,2646.9,2828.2,4283.1,1392.3,3880.7,1885,5853.8,11748.8,9746.7,3820.5,1060,8246.4,6004.7,0,140,1441.8,3366.8,2190,1359.2,958.5,1019.2,891.2,497.1,1069.7,834.8
48932.9,5786.7,1995.7,5250.6,8018.6,3004.1,1522.1,2134.4,2291.4,2801.9,4126.3,1365.1,3826.8,1860.4,5589.7,11306.5,9711.7,3484.1,1052.5,8149.7,5823.1,0,140,1369.6,3606.7,2061.1,1363,903.2,1038.8,797.2,433.1,960.3,695.4
46119.6,5381.4,1653,5123.2,6892.3,2954.1,1253,2095.6,1996.7,2744.9,3602,1340.5,3703.4,1822.3,5277.9,10854,9609.9,3152.1,1120.8,7725.8,5454.9,0,140,1314.8,4176.8,1347.2,1378.8,856.6,1082,725.8,426,944.3,615.1
44630.7,5248.1,1586.7,4438.2,6606.2,2897.6,1173.7,2054.9,1988.3,2661.9,3700.1,1331.2,2265.1,1985.3,4708.2,10923.3,9708,2824.4,1132.5,7409.3,5444.8,0,140,1333.3,4195.3,1252.6,2124.1,848.3,1064.4,702.1,418.4,1099.2,753.9
43671.4,5149.6,1576.2,4256,6428.2,2863.3,1088.8,2019,1953.3,2617.2,3666.6,1315.9,2123.1,1991.4,4318,10736.6,9701.5,2771,1089,7228.5,5414.2,0,140,1332.6,4194.6,1198.3,2123.9,825.6,1120.8,677,417.7,1082.4,712.7
43293,5105.4,1555.8,4233.1,6410.5,2856.5,1069.1,1991,1890.5,2596.5,3570.4,1309.3,2098.2,1972.1,4259.7,10667.5,9668.8,2745.1,1100.9,7193.8,5375.5,0,140,1315.3,4177.3,1172.7,2127.5,816.2,1168.7,669.2,417.6,1097.9,720.5
43396.3,5118.9,1559.2,4234,6407.3,2854.3,1060.4,1990.4,1892.7,2597.2,3551.8,1315,2060.6,1970.8,4330.4,10689,9665.7,2745.5,1113.6,7288.7,5427.6,0,140,1333.8,4195.8,1180.6,2136.9,821.1,1231.6,677.1,444,1119.6,723.7
44353.3,5217.9,1592.4,4408.9,6576.9,2870,1114.1,1994.2,1979.8,2613.2,3695.3,1341,2090.4,1950.4,4443.7,10867.6,9699.7,2777.5,1124.1,7674.4,5671,0,140,1388.7,4250.7,1206.1,2137.3,847.2,1270.7,718.7,453.3,1166.3,802.7
47087.3,5451.8,1630.9,4711.1,6879.1,2930.6,1273.6,2012.4,2150.4,2703.7,3998.9,1385.9,2802.4,1973.1,4760.8,11315,9734.8,2909,1188.4,8507.8,6191.1,0,140,1515.2,4377.2,1315,2086.3,956.4,1102.1,840.2,773.3,1353.9,791.8
51785.2,6167.4,2021.5,5477.2,8245.2,3013,1779.2,2143.4,2985.1,2848,4128.9,1458.3,3617.4,1858.9,5768.7,12207.7,9870.1,3437.7,1129.5,8896.8,6773.4,0,140,1870,3888.1,1633.5,1321.4,1121.5,1164.9,987.1,851.9,1355.9,791.1
56945.2,6823.1,2099.5,5910.7,9278.7,3189.5,2278,2265,3551.4,3040.6,5551.9,1530.3,3934.2,1939.8,6617.8,13121.3,10051.5,3965.7,1134.1,9537.3,7063.1,0,140,2165.6,3286.7,2563.1,1350.9,1245.2,1659.4,1102,943.7,1486.2,944.5
58720.9,7062.8,2164.3,6044,9360.2,3270.5,2370.4,2347.4,3806.3,3115.5,6296.9,1565.3,4080,2003.5,6878.7,13545.7,10104.7,4287.9,1134.5,9575.4,7160.9,0,140,2317.1,3288.7,2661.2,1356.2,1271.9,1626.4,1153.6,997.1,1526,982.5
58833.6,7036.5,2161,6047.7,9503.5,3289.5,2376.9,2393.7,3790.4,3131.6,6336.5,1576.9,4081.4,2030.1,6889.5,13607.2,10180.6,4283,1137.1,9541.8,7518.3,0,140,2295.6,3231.8,2679.7,1312.8,1275.5,1229,1166.3,979.9,1526.2,1012.6
58808.2,7044.6,2164.8,6030.6,9502.4,3289.6,2379.5,2404.8,3779.7,3136.1,6318.6,1565.2,4075.3,2061.8,6865.2,13694.2,10210.8,4279.2,1145.6,9512.3,7386.7,0,140,2266.2,3254.3,2610.7,1316.8,1264,1319.6,1164.4,961.3,1514.5,1017.6
58482.3,6999.7,2160.9,5975.7,9467.7,3273.7,2361.1,2402.1,3717.8,3114.8,6061.9,1560.2,4020.7,2072.2,6852.3,13619.3,10254.4,4248.2,1159.9,9470,7356.7,0,140,2253,3247.5,2593.2,1427.9,1248.8,1302.1,1106.8,896.2,1484,994.6
57930.5,6967.2,2114.2,5938.6,9409.2,3262,2328.1,2405.4,3632.9,3013.7,5836.7,1576.9,3976.5,2074.2,6887.8,13523.8,10248.8,4161.3,1172.5,9413.8,7305.5,0,140,2104.2,3183.2,2576.9,1434.3,1259.4,1307.7,1128.6,902.2,1496.2,1022.6
57899.6,6906,2106.8,5932.6,9380.2,3257.1,2322.1,2414.1,3614.5,3094.8,5815.3,1585.5,3974.8,2121.2,6980.5,13434.6,10240.2,4118.1,1182,9420.3,7211.5,0,140,2130.1,3149.8,2572.7,1430.6,1259.3,1398.1,1133.5,903.7,1477.8,1007.6
58218.7,6933.7,2114.7,5941.2,9374.5,3276.8,2310.8,2423.7,3624.2,3111.7,5824.9,1613.8,3984.9,2147.3,7054.3,13456.4,10265.5,4098.4,1186.9,9599.4,7289.8,0,140,2120.7,3133.3,2555.6,1425.3,1287.3,1536.9,1136.8,913.9,1475,997.9
59106,7029.7,2167.8,5983.3,9385.1,3307.3,2327.1,2432.5,3668.4,3115.6,5982.7,1629.3,4015.8,2154.3,7115.2,13734,10271.4,4188.7,1188.7,9841.1,7372.1,0,140,2132.9,3357.5,2565.1,1413,1330.1,1739.1,1210.7,982.4,1516.8,1045.1
59927.3,7120,2176.9,6064.1,9450.2,3324.6,2380.4,2398.8,3793.5,3146.4,6602.7,1634.5,4165.4,2157.4,7196,14017.7,10355,4356,1187.6,9820.5,7442.4,0,140,2299.8,3187.4,2615.2,1259.4,1312.6,1630.7,1211.3,1020.7,1556.5,1047.1
60175.7,7068.7,2231.2,6056.8,9501,3302.1,2373.8,2384.9,3776.9,3145.7,6776.4,1625.1,4134.3,2150.8,7197.9,14048.5,10567.6,4399.3,1217.7,9686.9,7392.3,0,140,2474.3,3129.4,2885.1,1255.1,1291.4,1526,1202.1,1038.8,1529.6,992.9
59191.9,6961.6,2162.1,5967.3,9456.3,3283.9,2377,2365.4,3678.9,3125,6376.8,1588.1,4091.7,2093.3,7154.5,13777.6,10319.1,4304.1,1187.4,9679.3,7289.4,0,140,2313.3,3152.4,2818.5,1261.9,1266.3,1596.2,1164.3,949.8,1481.6,996.1
