Turnover at system price,NO1 Buy,NO1 Sell,NO2 Buy,NO2 Sell,NO3 Buy,NO3 Sell,NO4 Buy,NO4 Sell,NO5 Buy,NO5 Sell,SE1 Buy,SE1 Sell,SE2 Buy,SE2 Sell,SE3 Buy,SE3 Sell,SE4 Buy,SE4 Sell,FI Buy,FI Sell,FRE Buy,FRE Sell,DK1 Buy,DK1 Sell,DK2 Buy,DK2 Sell,EE Buy,EE Sell,LV Buy,LV Sell,LT Buy,LT Sell
1441192.6,176120,58863.6,146738.5,218645.3,75906.1,62119.6,59387.8,88890.7,74491.6,170218.3,43422.3,91401.6,59261.4,152829.3,345884.4,270354.4,99006.7,30508.3,246229.9,183700.8,0,1540,64571.4,67589.8,50025.5,38430.4,27149,44651.4,24857,26972.5,36777.1,23112.7
1462998.7,176923.5,58428.4,140663.9,222715.9,77147.3,62390.1,58704.7,91559.7,75431.9,171681.6,44291.9,93523.2,62272.5,156330.1,358711.2,270869.1,105419.2,31527.5,247453,186036.7,0,1540,67222.1,66572.2,48407.8,41811.1,27658.9,40290.1,24709.8,27176.1,33796.9,26414.1
1439312.9,174394.8,56366.9,142876.6,217454.6,77628.5,60556.7,57168.7,93658.3,72998.3,160148.7,41888,89799,60280.1,155434.2,340728,265628.3,107783.3,29943.4,247345,190884,0,1540,53880.9,69248.3,50292,42119,28143,36121.7,25666.4,25551.9,35802.9,22425.6
1318203.9,155541.4,54326.5,136976.2,214608.9,73835.2,58973.9,52486.2,92331,68779.6,158199.2,38888.3,74236.4,54634.7,145332.4,296772.1,263424.4,105468.3,22117.8,214868.1,166800.9,0,3360,48036.7,38955.4,55021.8,26884.6,24805.1,23050.3,23158.8,21335.1,35460.7,20796.4
1246436.1,145694.4,51074.5,135057.6,208390.8,71511.4,56642.8,50739.4,91091,66212.8,145501.3,38441.2,64451.5,53835.9,134023.9,277101.6,256207.6,100167.3,20328.5,195892.2,152537.5,0,3360,42825.7,39684,51589.3,25282.1,24192.5,19781.8,21395,18789.1,31595.5,19105.4
1304982.1,151087.8,51745.7,132768.1,199675.7,73082.4,59870.7,54265.2,91446.3,67387.2,145637.7,39421.4,83785.1,55968.9,147840.2,295170.4,256758,103356.5,22364.3,210140.1,157457.6,0,980,48722.9,48705.1,53855.5,29590.1,27277.3,32827.4,23784.3,24067.7,34038.7,17575.1
1219356.6,138437.2,46156.1,131543.5,169946.2,70440,49463.2,54084.1,76106,64522.6,107504.3,37497,75626.2,50063.1,145715.3,259508.3,252497.5,89254,30941.1,203170,154025.8,0,980,44686.5,68055.3,54468,33717.5,26100.9,29201.7,23902.6,20536.7,34049.2,21254.1
1194114.2,135515.7,45110.5,130107.9,144576.4,71916.4,44099.7,53941,70393.9,64183,103560.2,36337.8,82216.4,50846.1,144187.7,261768.3,251480.3,76046.4,35326.7,197845.9,144868.7,0,980,43082.3,76623.4,51435.5,38573.5,25850.8,32487.5,23744.5,21196.3,33944.2,20884.6
1185482.9,133417.1,46659.4,128022.5,158043.4,72124.2,45018.8,53769.2,76641.4,64480,97741.5,36344.1,81793.3,49155.8,137587.7,265115.5,250465.3,81394,38556,195049.2,138688.6,0,980,42790.7,71746.6,52505.5,36536.2,24997.4,34099.6,23340.1,17904.5,33532.9,23583.9
1169053.5,129792.2,47366,126580,137450.4,70929.8,41700.4,53121.9,69517.9,64075.7,86813,36290.2,81430.1,48855.9,144575.3,252366.4,251092.3,76184.3,37548.2,194269.5,138377.9,0,0,39917.4,78854.3,54126.5,37049.3,24432.2,33784.9,22218.4,17237.7,31839.3,22202
