Turnover at system price,NO1 Buy,NO1 Sell,NO2 Buy,NO2 Sell,NO3 Buy,NO3 Sell,NO4 Buy,NO4 Sell,NO5 Buy,NO5 Sell,SE1 Buy,SE1 Sell,SE2 Buy,SE2 Sell,SE3 Buy,SE3 Sell,SE4 Buy,SE4 Sell,FI Buy,FI Sell,DK1 Buy,DK1 Sell,DK2 Buy,DK2 Sell,EE Buy,EE Sell,LV Buy,LV Sell,LT Buy,LT Sell
1037522.1,97087.4,40278.1,114964.3,183638.8,61555.7,35188,45339.9,56377.6,52833.2,113856.2,28105.7,76712.5,40668.1,119141.4,236762,233710.8,86312.1,15876,156117.8,104147.5,55298.6,30465.7,46839.9,21155.4,21352.8,25675.4,4609.3,6693,27334.1,12264.5
985846.1,86095.7,40682.3,109806.3,151958,58396,23594,43784.7,48239.2,48813.8,104476.8,26327.4,65167.7,35463.7,110924.3,211898.1,232312.4,77650.8,16426.6,140303.6,94232.5,89121,71617.1,39969.4,22580,19115.1,18814,4005.7,5542.3,25607,9791.1
887429.5,79862.1,36202.5,105099.3,140636.1,55939.8,21090.5,42410.5,43457.2,46707.8,92414.8,25741.9,56222.8,34173.9,100057.1,199529.8,233220.3,69488.9,16527.4,133496.7,89835.8,44683.3,32821.7,31989,22490.2,17702.9,18297.1,3714.8,2742.4,24242,8766.8
1040531.6,95762.7,36443.7,114151.9,178095,62653.6,41398.6,47716.4,62871.4,51566.6,117039.3,28675.6,76660.7,40392.6,123814.1,239363.6,230862.6,88356.6,12462.9,159337.4,107950.6,62253.7,30874.5,35987.5,15011.5,21975.8,28105.6,5124.9,3487.2,28248.4,16489.6
1051861,99581.5,37058.3,113057.9,183896.1,61776.8,49328.4,47770.1,69699.1,51954.2,118169.2,29199.1,79155.9,40438.7,122268.9,245289,208893.9,94719.5,12178.3,159047.9,113204.9,62938.5,35295,33979.6,18393.9,21352.9,28918.5,5652.4,5590.4,29270.7,13978
1043410.1,98773.7,37530.1,112819.6,178131.5,61793,44110.8,47889.6,69965,51460,118156,29047.2,81424.2,41012.3,117406.1,250266.1,205914.9,89097.3,15328.2,156879.4,117032.7,54424.3,34148.4,33070.9,19668.9,21423.1,25586.4,6125.5,7374.3,29757.5,12062
1033489.2,96399.2,36600.2,114187.8,182635.8,62463.3,44534.5,48999.1,67742.1,50901.6,116249.9,29645.3,75859.9,41828.1,111765.4,243877.4,205992.2,87590,12995.5,154958.5,113958.3,51390.2,37939.5,32925.6,20834.9,20861.2,25635.1,5878.7,5558,34445,18049.7
1001699.4,93445.8,35497.7,109906.3,172656,62126.8,36421.4,49706.3,53603.7,49310.9,114443,29595.8,73161.2,42419.3,109349.2,240315.3,202575.6,83776.7,15890.7,156259.9,109719.6,34725.9,42400,32348.5,28556.1,21074.8,27252.1,6311.2,5400.1,34240.5,18637.6
938881.4,90953.8,34264.6,109309.1,178996.7,59178.4,31411.5,45301.7,53426.7,47163.1,108771.7,27047.2,61573.2,35709.7,107498,208059.8,205964.6,76722,16029.2,137395,94825.1,57018.1,26728.3,29019.5,17898.4,16951.2,19156.6,6541.4,3994.7,33473.7,19304.4
887134.2,86302.1,33861.7,105703.7,166109.3,57458.4,26435.2,45385.4,47278.7,45492.7,101108.5,27166.7,53180.4,36483,92635.1,200744.5,205901.2,66875.5,17660.1,133678.5,87152.4,36253.1,38569.2,28782.3,13471.8,16508.1,19997.4,6483.8,4953.5,32824.1,17827.4
988326.4,91370.1,33372.3,110803.5,178661,60504.2,37655.6,47751.9,55752.3,48342,104036.1,28843.7,68470.5,41438.4,107484,225279.7,224494.7,80122.9,15063.1,151577.1,106338.4,53939.9,34998.9,32062.4,17738.8,21528,25651.4,6240.4,5274.1,32437.6,17250.6
970630.2,94402.7,34436.1,108550.1,171940.7,58935.2,30141.2,48099.4,46831,48077.1,98809.8,30043.4,57218.7,45244,102064.8,229087.1,231131.3,76975.9,16943.5,150884.5,104781,33147.8,49413.4,31995.3,23684.5,20334,25075.5,5893.9,4651.6,33738.8,18286.1
982083.9,96342.2,38879.2,110327.5,174197.6,58793.7,29086.9,47750,48313,47898.4,91328.1,28958.7,65381.9,42252.7,90834.9,236051.3,230382.3,76772.3,20305.5,150238.6,107028.2,33708.1,53312,32860.2,28542.8,19259.9,24682.6,6399.9,4422.8,29745,10660.7
1041498.8,101005,39955.3,111508.7,202734.8,59593.5,40368.4,46033.6,61827.9,48193.7,97798.3,28907.3,78554.5,41148.7,118049.4,243437.7,230553.3,88504.7,12354.5,149047.6,108132.5,69169.8,27620.2,33964.9,18766.9,20231.2,24021.7,5797.7,4514.5,33648.6,14940.5
1017243.1,96795.1,45013.1,111038.4,191797.6,59722.3,37673.3,45067.3,53938.6,47115.7,95363.5,28348.2,83163.4,38163.3,109752.3,230081.3,231511.4,89374.9,12738,148261.9,107127.7,63823.2,23634.9,32854.3,16505.7,19354.2,20427.6,5021.6,5008.9,31746.9,13112.6
921484.9,94028.2,46212.5,106789.6,181783.4,56631.6,23286.2,43263.4,39307.2,44570.6,90375.3,27003,60744,37993.6,95853.2,198561.4,228547,68159.8,15018.8,130506.6,88072.6,52537.3,33374.6,40778.3,14985.4,17361.7,15325.3,4157.3,7440.4,29395.6,11412.1
830242.7,83857.2,42877.3,103507,135848.6,56625.8,21116.6,42240.3,30226.1,43639.2,64231.4,26412.1,27232,41577.8,67553.7,181689.3,233458.3,55847.8,25920.7,126804.1,81564.9,21333.9,63303,30275.6,34828.2,15649.7,15591.9,4012.6,6428.5,24357,7648.2
939485.9,88593.7,44723.3,101592.8,156325,59319.5,26990.8,43602.7,34374.2,45672.2,78381.2,27893,53869.5,41225.9,93788.9,220881.2,230264.3,76913.8,18262.3,153102,100880.1,26911,58056.3,35881.8,31106,19601.1,25703.4,4758,10262,27966.9,10928.3
960585,89667.5,45154.1,106870.8,165981.8,58737.6,28551.6,44187.8,41284.5,48554.8,82286.5,28285.1,70204.1,37973.6,106321.2,220278.2,230507.4,81904.6,17797.8,147032.2,97156.5,39757.7,41104.3,39972.1,24470.7,20277.9,25879.4,5626.9,6926.6,28028.7,13529
987117.2,88468,47439,105808.1,161257.1,57026,32489.1,45209,52149.7,47803.3,93763.3,28314.7,78248.8,36315.3,120953.7,229146,231215.9,88316.5,12443.6,149684.8,99334.8,51750.4,32947.9,42807.4,14376.1,19601.5,26832,6002.4,7577,28522.7,13748.1
913972.1,81295.8,48791.7,103178.3,151144.8,53112.6,20027.6,42619.6,30781.7,45613.9,82838,28483.8,54636.9,40605.6,105658.5,203441.3,234578.7,79606.7,21667.1,145282.2,92408.8,35543.5,45572.7,39847,19154,17341.9,21911.7,4581.4,7223.5,29632.2,13790.1
864010.1,76415.9,46943.9,103637.7,145670.5,51892.3,19778.9,42338.6,29198.5,44482.9,85302.5,26562.1,54812.7,34239.4,100865.6,191167.5,227662.7,74788.6,13447.4,128395.5,83900.7,32853.7,40589.2,39997.2,13964.7,15901.4,15365.4,5319.6,5958.2,30490.3,15021.8
862312.7,76138.5,48979.8,103752.1,144267.2,51609.7,23589,41744.2,34014.1,43917.7,83389.9,26319.2,54560.9,33421.3,106087.1,184637.9,226427.8,68656.6,13169.7,129877.4,83670.5,40511.8,23728.7,38733.6,15927.6,16955.5,19040.6,5101.8,3511.5,25885.5,6898.4
795461.9,73078.2,49446.5,96322.3,128345.3,51016.2,18421.2,41010,25549.4,43567.6,67910.4,25971.8,27080.9,38327,89041.6,175415.4,224611.9,55084.6,22666.2,121229.2,74615.2,27272.3,36924.7,27588.3,29868.9,16281.3,18148.6,8832.6,3572.2,21510.5,6304.3
798898.9,70923.1,47752,100501.4,126774.6,51820.5,18115.9,41436,27234.7,44494.5,69070.9,26320.1,32730,34152.8,82880.9,174355.4,228146.1,57239.5,21217.7,122480.6,76721.3,26060.2,37229.9,28792.2,29019.3,19104.6,20774.5,5151,3485.9,24155.8,5834
904223.9,76244.3,48833.8,94754.2,142190.9,56565.6,26058.7,45131.3,37000.1,45784.3,74576.2,26850.8,65493,35210.8,113892.1,201533.4,231691.3,73468.9,16983.2,139732.1,87456.5,45910.3,33212.5,44406,17396.6,19003,24470.1,6309.7,4351.5,27005.7,14303.9
909800.5,74557.8,48858.6,89980.5,136795.8,56833.3,28464.2,45917.1,43301.6,44093.8,70395.9,27540.8,71568.8,36935.6,112212.9,211124.2,220479.6,74842,22287.7,142807.2,93684.7,44531.6,32706.1,44188.3,20635.5,17940.1,24722.8,6328.6,3568.5,30360.7,18298.9
931356.9,77386.3,49703.9,101004.6,148001,56900,32704.6,44916.6,54198.5,44685.4,76606.4,27355.9,73468.3,35628.7,114166.5,220670.7,206843.8,77479.7,18655.4,141167.7,98461.5,45948.9,34998.6,45149.8,19277.5,19400.4,25508.7,6430.3,3353.4,31378.1,19555
917097.1,75609.5,49839.9,102327.4,154651.3,56006.2,31805.5,43881.5,50452.5,44824.5,76130.2,26512.2,72059.8,35185.2,115105.7,216365.3,204204.2,67495.2,14387,143952.3,95989,44168.4,28409.1,43918.8,16627.3,19056.9,26262.8,6879.1,3085.3,26736.5,13909.4
837611.1,67975.1,51117.3,99183.7,139522.3,54615.8,23668.4,40382.4,37669.5,41819.5,69438.7,25035.3,51303,31023,110478.9,188441.7,202867.6,60092.1,12951.8,128945.1,90126.9,35592.8,21645.2,40295,15092.7,17462.6,25032.6,8058.8,2729.7,24828.7,10107
796362,63206.9,53056.2,99203.4,133141.9,53401.2,22022.5,40663.1,30285.3,40563.8,65901.8,24426.4,44896.2,32821,99343.4,181230.6,202185.8,51344.4,14272.7,122586.5,79987.6,30629,23938.5,31440.7,19592.5,17037,20314.6,6280.9,2730.4,23214.5,6380
890640.6,72349,53723.5,89117.8,136807.8,56492.1,30264.4,43894.6,52634.1,43745,65780.5,26239.9,73140.9,33947.9,111684.2,200836,204261,71766.1,11094.3,138309.8,91418.3,51028.8,33783.2,40991.2,15254.6,19085.3,28594.7,6682.3,3052.1,28891.8,11884
896819.9,74672.8,54304.6,85058.8,131788.3,59054.6,31409.9,44181.5,49229,43969.6,68308.3,27338.9,80543.9,33809.9,123256.9,201878.5,204255.6,77946.6,10640.8,139068.3,86174.4,49907.4,33411.7,42751.1,11726.8,18750.2,28667,5310.4,3232.2,33445,20194.2
934057.1,77322.5,55106.6,84815,133020.5,59014.8,43027.6,44840.1,70449.2,47105.6,68316,28336.3,69168.6,38838.9,120488.2,212717.2,171162.8,70870.2,10804,141582.6,96656.3,78422.6,68791.9,37043.7,17173.3,18709.2,30782.7,6129.5,3417.3,35928.2,23311.4
807871.9,74613,56019.5,83392.1,127844.2,55243.5,23923.4,42485,36379.8,45143.3,66149.8,26687.8,41506.5,34203.2,100518.8,185333.2,170025.8,56653.7,20143.1,126988.4,90497.4,29535.2,35976.8,28271,25068.1,16208.6,26144.8,8642.5,3022.7,27241,17420.8
880328.9,82659.1,57169.7,92117,124900.3,58888.4,39005.3,44038.1,59094.7,46956,64262.1,27585.2,72196.2,34326.1,115096.5,208286.6,170980.9,66972,16618.5,133289,92885,38279.2,33140.3,31920.1,24379.2,17427.5,29384.7,4304,3337.2,33693.2,18290.9
836045.7,74651.3,57046.4,103053.6,122259.6,57852.9,31648.4,42723.8,52109.1,45790.8,59789.7,26146.6,50216.3,32128.3,107181.2,191502.6,171228.7,60776.9,19624.9,127880.4,95194,23460.5,31404.7,28681.6,24190.2,17047,25673.1,7122.1,2927.5,23868.2,12192.8
833087,74495,55554.4,103052.4,125711,58432,28077.8,41962,54306.7,46044.9,58926.9,25719.1,52271.9,30854.3,94581.6,193193.8,169448,60016.2,22420.6,122727.4,97987.3,27174,34921.6,26263.2,27020.8,16773.3,20561.9,7005.1,3028.2,31652.6,20546.6
938818,81374.1,52889.2,107364.4,139463.8,60636.3,46435.2,44106.1,69905.5,48648.6,66634.1,27475.4,69142.4,34948.4,107288.2,226726.2,170259.2,71170.4,19804.2,142480.4,107688,39761.6,49840.8,30350.2,25529.9,18713.7,23168.7,5788.4,3453.6,29209.2,17250.6
934742.1,88557.1,48749.9,105897.3,147372.4,58005.3,43147.5,42485.6,64037.1,48763.2,69895.3,27679.7,63473.5,35227.5,106471.2,225597.1,172596.3,70237.3,20729.2,138338,108841.2,33816.9,46416.2,33272.9,28484.2,20207.8,24570.1,8725.5,3297.7,32173.8,20903.2
940027.3,90679.8,52977.3,107313.7,146591.4,57852.6,46284.9,41767.1,65724.7,48516.5,69261.3,27990.5,65753.4,35081.5,106531.3,225365.8,173336.5,70625.8,17099.9,138435.7,114426.3,38189.7,41389.2,30393.8,26481.9,20128,23305.8,9520.6,3249.7,33544.3,22991.8
940527.4,92748.5,53931.1,107938.6,140657.7,58773.6,49446.3,42220.6,67365.8,47988.4,76406.7,27632.6,61527.2,35528.1,96592.5,227437.7,165922.4,69748.9,18626.9,142162,113883.8,34598.1,54287.9,30547.1,31944.6,20104.4,21776,6405.3,4097.6,32519.9,19887.3
924552.9,89823.5,51177.5,107441.3,138031.1,57796.6,48961,41698.7,66564.2,48087.3,76203.5,27461.3,63000.7,36535.4,91814.9,216312.4,168693.4,66309.2,17665.1,138656.5,112243.8,35729.4,48913.1,31136.9,31627.1,19954.1,22102.3,9852.9,2898.6,33583.1,20482.3
820121.3,76426.9,49483.4,102988.3,128871.3,55511.9,30186.2,39313.5,54462.6,45871.7,74497,25516.3,45641.5,33842,67245,189237.5,167596,56564.9,22968.8,117389.9,87725.6,27797.2,53640.2,25868.6,33130.5,17163.2,19082.1,9635.6,2987.6,27393.7,13003.4
796464.3,75835.9,49983.9,97567.2,123737.9,55276.7,32572.4,39702.3,54569.1,45123.9,65310.7,24277,39516.9,33781.7,59387,185722.7,166550.2,50918.9,20466.9,115219.1,82666.1,28492.7,61007.2,25596.6,38557.9,16148.1,19637,8665.5,3052.4,31060.9,16373.6
907287.7,81961,49442.5,104584.2,132878.3,57402.1,45775.5,42899.1,67097,47311.6,79137.2,25903.7,57851.9,37207.7,91114.8,211553,172141.2,64845.9,19192.9,139356.8,99674.2,38505.8,54280,29084.1,26336.5,19219.4,24823.2,9316.3,2900.5,29945.2,16450.2
902976.3,81270.2,49392.5,104878.7,136880.4,56899,47021.4,42541,66289.3,46484.1,74550.1,25647,56198.6,35892.1,91507.2,213113.2,181743.5,66975.9,14739.5,138741.7,104368.4,32627,43045.9,28784.2,21447.1,19152.1,25064.6,8183.4,2900.5,29566.8,15607.4
900814.9,77489.7,52209.8,104317.2,140445.1,56873.1,45223.7,43100.2,68977.7,45871.2,76216.3,25243.1,61107.1,35287.6,97780.1,210197.1,167782.6,70915.3,10484.1,131662.4,100985.4,37526.2,38037.8,30418.8,20875.7,18986.1,25985.8,6731.8,2897.5,30334.9,15946
919355.6,79909.3,53906.4,106378.2,147764.9,57982,44886.1,42422.4,67834.9,46930.7,75396.9,25525.6,57211.2,37316.6,101274.9,210814.1,164569.5,68454.2,13554.8,136810.6,107121,38088.6,43580.7,31223.1,19556.9,18985.8,24380.9,7300.1,2959.9,29594.1,13736.4
877333.2,73478.9,55193.4,106316.5,138835.5,54539.6,43665.3,41003.6,59975,45864.5,75131,25106.6,58343,38064.2,97559.2,196259.6,167457,66559.5,14015.3,139061.3,102730.4,34310,31119.5,26773.3,18713.4,19135,24354.3,6301.6,2764.3,28690.8,11608.4
784229.1,62588,56418.4,106486.6,128819.3,48801.4,32973.4,37944,44701.4,43066.7,70503.6,23645.9,44212.3,31394.5,80773.7,170095.2,168274.1,56152.2,15640.2,121631.6,78817.2,30001.8,32740.1,26163.7,21310.6,16776.9,18872.4,3934.7,2902.5,26271.8,7995.8
761680.6,58710.4,55515.1,102865.5,121721.4,51043.4,28873.4,37275.3,44662.8,42368.4,70307.8,23138.1,49690.6,33287.7,71166.8,166836,163961.5,54113.4,23507.1,116234.5,74789.7,31464.7,34138.1,25327.3,19803.5,15594.8,17616,3763.9,4337.6,24381.8,6313.8
855555.5,66507.8,55885.3,108623.1,122051.6,53458.2,45871,39579.6,57512.9,45172.5,80776.5,23956.5,67294.1,35443,98806.9,192819.9,164674.4,65909.9,11297.2,128677.1,87798.5,41268.4,24594.4,34596.6,18892.6,18000.4,32834.7,6165.2,3151.1,26490.7,15227.7
858501.4,65213.5,56336.7,107094.2,112542.8,53028.3,48732.8,38990.2,63017.9,44026.1,83179.3,23436.7,59374,33321,107755.6,194628.4,162844.2,68780.4,9833.9,126677.2,93322.7,47161.4,27352.2,37839,16960.5,18607.5,34624.5,6337.3,3114.4,34023.9,20173.6
856972.7,65743.1,56168.2,104195.6,115141.1,52132.7,46234.5,41103,59317.8,45253.9,75713.3,23832.8,58209.2,34854.3,99279.1,199194.9,162710.6,66261.1,11671.3,132856.9,90638.7,38737.2,43374.1,34909.2,22342.4,18360.8,35135.2,8109.3,3137.4,29850.6,16322.5
842092.7,63413.4,57074.6,104943,111791.8,49127.9,41961.2,41165.4,56579.2,43939.4,78759.4,24018.3,57349.7,32672.8,107957.7,187886.1,163989.7,65183.2,14976.7,135067.8,88971.7,42962.1,34105.4,36391.4,18922.4,18139.9,31002.5,8361.4,3125.4,33469.1,20173.8
834795.6,61203,56799.3,105379.9,113159.8,47378.4,47844.7,39602,60611.5,43500.2,77204,23205.7,66468.1,31836.7,111038.1,177604.2,151467.8,61128.3,15188.9,132692.7,80646.6,53160.4,26834.1,40219.3,11509,17382.9,32232.7,7699.2,3053.9,32566.4,20500.8
767338.2,54755.2,56246.8,101396.9,122766.3,48853.6,42469.5,37354.6,43592.4,42704.1,65573.1,22418.7,58135.4,29234.7,103983.6,159328.9,146493.9,56276.3,10261.2,113623.2,64952.8,43991.2,20502.3,32587.6,12195.4,14698.2,26859.6,6347.7,2389,32696.5,19846.1
752876.9,54417,55084.7,99968.4,120421.3,48798.9,37054.5,37879.7,46358.4,42604.6,67214,23790.2,53144.7,31829.8,106149.1,162229.7,137357.6,54230.6,12387.4,114031.5,65762.7,31850.7,21650,28535.6,16691.4,14723.9,22314.8,6765.3,2589.3,30811.2,18287.2
857957.1,64587.3,53160.2,105590.7,117011.2,51084.3,47460.3,41134.3,66683.8,46022.9,87509.5,26560.4,64791.9,35969.6,120978.5,195972.7,137130.7,60844.7,12361.4,130297.3,91492.3,44910,20476.8,33324.9,20377.6,17138.3,31089.1,10515.6,2557.5,31436.9,22309.1
854222.5,65252.4,49372.6,104805.8,119048.7,50887.8,48377.2,41476.7,63563.2,46055.2,88226.5,26938.5,46056.7,37232.8,117514.5,191957.5,137836.9,61503.5,17638.9,139613.2,98565.2,28728.5,33569.2,40866.7,19553.3,16748.7,32294.9,9593.8,3012.9,35380.4,22410.8
851132.7,66821.2,47731.8,104850.2,115883.2,50176.4,45927.8,38832.7,62936.7,46265.1,88096,26475.2,48257,36975.3,122249.2,195507.1,135599.8,65977.3,19818.3,132206,96058.2,28308.9,37295.1,44442.4,22600.2,16208.3,31012.3,9359.7,3208.3,33805.4,19537.3
797951.4,58302.1,49273.5,102114.3,110439.4,52282.2,40922.5,36666.6,55638.2,45999.9,92753.4,25565.2,26494.8,35714,121870.4,182712.5,134251.5,58472.4,14723.1,120809.5,90583.4,31314.8,32512.6,30989.8,18790.4,17690.5,27780.6,10112.3,2861.4,29801.5,19652.4
836390.2,62901.6,50043.4,102368,114149.3,53077.7,47408.4,37475.1,66980.7,46321,90797.9,26093.3,39603.6,33457.6,129243,190758.6,136626.1,62267.7,11309.9,128691.8,96724.4,39826.3,28932,38165.8,14921.6,18522.7,30386.9,10155.4,2585,29741.7,20112.1
765453.5,55461.5,49931,99760.1,110384.6,53592.5,31973.7,36145.9,51162,42816.9,84566.2,25135.7,27079.6,31499.7,121681.5,173350.5,129668.2,57056,10890.5,118614.6,87388.2,25871.3,30626,27786.5,20506.1,16056.6,24640.2,9175.8,2605.2,32172.7,21393.3
752203.8,53374.3,50670.1,100246.5,107150.9,52971.2,35595.9,35648.1,53593.9,42911,85910.1,25068.5,26710.2,31300.6,115898.7,168643.8,131478.7,55026.1,11303,112435.1,81378,30808.8,25893.7,27078.6,19777.9,15294.6,22185.5,9128.5,2840.9,28609.8,18158
854166.8,63157.2,53391.2,104794.4,112462.6,53597.7,45276.2,38327.2,67509.2,45107.6,91255.4,25666.1,57433.7,34908.3,126705.2,199528.4,133488,66172.4,11718.1,136283.6,86217,43058.4,34543.7,31737.7,20128.3,15726,31816.3,10043.5,3002.9,26675.5,19836.2
848962.9,63198.4,55367.7,104029.2,113649.1,52568.5,45263.2,36578.1,68584.7,43886.9,84047.7,25226.7,59590.6,31862,123645.2,197130.9,137051.7,66241.2,9659.4,129947.4,91105.3,48781.4,30211.1,33791,16617.9,17272.2,31820.4,10318.6,2633.9,28309.6,19894.2
845291.1,64155.7,57270.9,104106.8,103962.2,52343.8,44109.3,35873,64945.6,41938.6,88218,25383.3,57594.1,33530.7,120086.5,201925.4,140287.5,68010.5,10025.7,126904.6,88294,42790.8,35300,32115.1,20075.3,17677.8,32194.5,11180.7,2513.1,32040.1,25100.2
829462.6,64850.9,56890.9,105028.4,106892.6,53478.6,40995.8,35806.7,60786.3,43788.2,91834,25053.7,43082.9,33088,119125.2,193529.4,146543.5,65698.9,12203.4,130232.3,83921.5,32063.5,34499.9,30385,21952.7,17514.7,28821.4,12634,2389.1,28445.7,21658.8
798538.4,64174.1,57198.2,105226.8,103414.2,52281.7,39771.9,34938.3,60396.4,42568.2,93906.7,23052.1,37283.1,30052.8,120062.7,168357.4,137691.6,56066.6,10652.5,132699.1,81723,40355,29332.4,33369.4,17809.1,18251.1,30150.8,10813.6,2579.1,29716.8,19951.3
760033.3,54270.2,58365.6,99931.7,92498.7,49069.8,31173.1,33164.6,55436.6,40864.7,88852.3,22204,39176.9,28609.6,115970.1,159865.4,135645.4,51836.5,11138.7,120547,68221.5,39437.8,26154.7,29341.7,16461.7,15752.6,21603.6,8151.3,2596.5,31623.8,21375.3
735290.7,52828.9,58591.5,99285,93353.7,47188.4,28796,32992.3,46923.8,40356.8,87596.1,23483.3,38391.8,28443.3,110218.8,156439.5,136958.6,51327.4,11175.1,118660.2,62299.9,36374.5,29859,27504.9,17943.2,14699.6,24296.3,8205.1,2615.1,24247.4,13017.7
793412.2,52810.7,56649.3,98928.3,97479.2,47751.6,40787.4,33541.5,59407.4,40989.9,86500.4,24982.8,44694.1,31381.9,115906.5,186686,137596.1,64123.2,12619.5,137177.2,78766.1,34976.8,33254.8,27886.3,17978.1,17929.2,32758.6,8587,2583.4,26705.7,17477.2
824940.7,62842.2,55456.3,102864.1,115444.8,52341,48588.2,37545.2,59736.3,43246.5,82023.1,25488.7,57154.1,33051.7,117624.7,190027.1,137097.6,66781.2,11454.4,124988.5,84714.6,44985.4,29754.7,32472.2,19754,17934.9,32433.8,9378.4,2594.1,27500.2,17616.6
844142.2,63063.2,55701.4,102721.2,110000.9,51752.6,48224.8,37257,63280.4,42187.9,87020,24328.3,54514.2,32855.6,124934.8,192709.3,140989.7,67581.1,9788.7,123903.2,85890.1,53645.2,32023,34984.2,14841.2,18438.9,35090.6,9071.6,2536.2,27595,17258.3
842617.6,63470.3,53176.4,104209.1,107629.8,53406.8,51052,38585.5,63434.9,42234.8,93858,24313,54660.9,33735.9,120789,189648.1,143995.5,65831.4,13402.6,122051.2,89217,55218.2,29947.8,38898.3,11374.7,18244.9,34333.3,10352,2604.5,28114.6,18837.7
827291.4,62591.4,55726.1,101433.2,101199.6,51655.9,43955,38183.5,58310.4,41579.8,93778.7,24647.7,42569.7,33522.3,120762.1,183309.4,142012.7,63368.9,14287.3,126373.1,83989.1,43314.2,36962.2,38536.5,18224.5,17579.7,32272.9,13488.9,2823.8,27041.2,19751.6
756884.8,55921.6,52851.3,100676.3,92639.1,51452.5,33900.4,35680.5,49009.5,39099.1,95306.6,23222.3,38547,30820.3,103070,163448.9,139440.6,52284.6,13118.7,116250.3,77651.3,34981.7,28188,26765.2,14148.5,14439.5,24171.8,11342.1,3055.5,22661.3,13947.9
754743.9,53653.5,53848.5,97835.1,86656.9,50960,31778,36059,48062,38593.4,99580.8,22859.8,38976.6,30064.7,101297.3,170006.9,135830.4,55098.3,11326,111772.3,78065.9,32492.7,33857.1,27655.6,17942.7,13972.4,21578.3,11118.8,2662.2,25119.7,15799.5
835907,62603.4,54689.1,104172.9,98380,53952.6,48495.7,40390.3,62269.3,42059.7,100511.9,24578.6,51769.3,33228.1,126914.9,194093.2,140804.7,68983,9359.2,129074.4,91316.1,44936.6,32455.8,32132.7,14258,16307.6,33259.1,10004.5,2749.5,31266.9,20551.9
855635.1,64805.4,55088.4,105088,108610.8,54461.1,51347.8,39674.7,63953.1,42276.5,96820.7,25006.4,50901.5,32580.9,127425.3,199882.4,145043.9,71856.9,9599.8,135204.8,101458.2,47073.4,29566.3,33539,10194.2,15424.3,34861.8,8589.5,2760,31658.2,19489.7
854220.8,64168.2,51990.9,104982.6,114599.9,55023.5,48983.8,39915.6,62652.2,42567.4,94977.4,24340,49659.4,32882.3,122412.1,195076.8,149279.2,72057.6,8124.6,132671.1,104536.9,49769.2,30163.4,37909.8,12609.2,15963.2,35338.3,9040.9,2559.7,31156.2,19637.4
828245.6,64269.1,54251.6,103844.1,106326.7,54015.6,37713.4,40562.4,53296.5,42109.9,85920.9,24432,52481.5,34031.1,103637.9,188729.2,137765.1,59711.4,13914.7,130256.4,93566.6,37377.5,52572.4,36410.3,25113.7,17249.6,33837.6,8479.4,2580.2,31008.1,19507.3
767597.1,63857.8,48974.6,102997.2,100681.4,52763,33341.5,39352.8,44212.6,41316.3,97287.7,23164.2,39323.6,30448.5,99491.4,152780.3,150892.4,57991.5,9748.4,110122.9,88189.1,32762.7,30786.4,38679.1,13265.7,16803,27124.7,9321.9,2679.1,29494.5,15857.1
737038.2,54304.4,45683.5,99934.4,90794.7,50253.5,31146.1,35936.8,37434.9,39315.3,94442.5,23266.7,33606.8,31353,81327.3,153737.3,164159.7,56084.8,9002.6,106316.6,86371.7,33894.7,37489.8,33662.6,18378.5,13930.1,21536.1,11731.5,2710.9,24696.5,14333.1
721102.9,54787.9,43372.7,95903.7,87545.8,50032.2,29476.6,35400.1,36876.2,39837.8,82381.8,23215,31553.1,30669.6,78131.5,153075.6,157654.2,54196.9,13100.1,109466.5,84678,26523,47399.9,27911.8,21545.1,14252.9,20254,13683.9,2725.4,25391.3,17653.8
854825.7,64754,47126.7,105168.8,108351.1,52569.4,44561.2,38528.8,57923.2,41930.4,103612.3,24875.3,65267.7,33849.4,108047.2,195204.7,161942,70742.5,9416,132955.5,98335.7,48489,33862.4,38033.2,14923.1,14032.9,26461.3,12531.4,2774.4,30921.2,21982.2
866907.8,65517.2,45054.9,107788.5,112628.4,54089.5,50778.6,38915,66823.8,41617.5,105039.9,24824.5,71524.6,32594.8,108444.2,198420.3,167957.9,69518.9,8532.6,136693.4,94696.3,56354.3,23576.3,35600,10657.7,13811.1,28701.7,11786.7,2881.7,27761.7,17994.8
853430.8,65323.9,46493.1,101255.5,108160.4,53495.7,51682.2,38418.4,66970.4,41977.7,101653.6,24446.4,65379.3,33396.4,107642.8,199132.3,167068,67998.4,8306.2,132962.5,86048.4,51875.4,23428.1,32024.8,12660.8,16803.2,32313.3,10247.4,2858.6,27846.3,16539.1
866267.5,67323.1,46302.1,100512.9,108249.2,54525.5,52537.2,38772.5,69146.5,41993.2,103027.9,25134.8,66791.6,33816.7,103546.5,201697.6,172594.6,69026.4,6857.9,135208.7,86751.8,47853.7,27637.2,32394.2,13696.8,17251.6,28319.8,17778.2,9085.5,31225.4,19969.9
865620.9,66243.9,44271.3,99738.9,96085.9,54079.9,51192.7,38368,69179.5,41384.4,115010,24620.7,69103.3,33055.7,97979.8,195589.8,187724.3,69152.6,7203.8,132739.8,82388.6,55874.9,25361.7,33670.5,8513.4,17208.9,28246.4,17436,8138.7,31870.6,20635.2
