Turnover at system price,NO1 Buy,NO1 Sell,NO2 Buy,NO2 Sell,NO3 Buy,NO3 Sell,NO4 Buy,NO4 Sell,NO5 Buy,NO5 Sell,SE1 Buy,SE1 Sell,SE2 Buy,SE2 Sell,SE3 Buy,SE3 Sell,SE4 Buy,SE4 Sell,FI Buy,FI Sell,DK1 Buy,DK1 Sell,DK2 Buy,DK2 Sell,EE Buy,EE Sell,ELE Buy,ELE Sell,LV Buy,LV Sell,LT Buy,LT Sell
1029283.1,118668.9,62440.3,107257.7,151813,55544.6,27381.1,48826.7,80067,40099.6,20630.4,30786.3,76592.1,41216.3,106380.3,272676.4,250137.4,84672.8,24707.8,157172.1,138568.5,43705.3,67723.8,38703.9,37638.8,26202.1,31333.3,11950.3,2069.2,,,28913,28913
1002124.8,114413.9,51430.9,105031.8,151136.4,54603.6,23087.3,48176,80457.2,37813.2,19277.8,30769.4,73903,42844.2,96905.2,271520.4,250962.5,82514.4,25140.5,153360.3,136791.5,36840.5,68530.4,35130.3,37322.6,25308.2,32122.8,11610.8,2868.9,,,28645.9,28645.9
930391.9,110801.8,42550.9,105248,144932.5,54139.4,16603,47568.8,76507.1,39109.4,18756.1,29289,65146,41644.9,64495,243320.7,250133.7,68231.9,28007,136077.3,133452.6,36979.1,71078.6,32083.7,36918.4,23340.3,27872,10487.8,1869.2,,,24173.2,24173.2
925087.2,117088.8,44075.6,103700.7,143917.3,56772,17476.7,46974.5,78621.4,38904,18524.7,28601.3,65193.7,40379.6,54448.3,235057.1,247923,67735.6,30130.9,135355.3,135579.4,36214.1,72430.1,32594,35128.6,23576.8,27978.6,10012.8,1538.3,,,25753.8,25753.8
857139.4,107829.9,39731.6,93885.3,129385.6,51910,16559.3,44930.8,64869.4,37603.5,18053.5,26886.8,62212.2,39415.4,49480.4,221769.7,235006.7,63457.7,27942.2,120144.8,131640.8,33533.8,63082.5,29925.3,36315.1,22211.7,26729.6,8792.3,1288.1,,,23236.4,23236.4
918502.2,114310.3,46027.7,97895.1,139114.1,54618.3,17529.8,47059.5,73451.2,39539.3,19139.3,28578.1,65269.6,41353.1,57498.9,239044,247342.1,66467.1,30815.1,133130.4,139319.7,36610,58700.6,30118.2,36133.5,24271.3,32384.8,11273.1,1541.4,,,22790.5,22790.5
1029673.6,122413.5,60940.8,104057.6,161259.6,58137.8,24308.4,49664.9,81021.2,40603,22142.2,30193.2,84261,42005.7,91494.1,267721.3,250838.2,81551.1,22626,149754.9,145494.9,50595.5,59129.1,38122.7,32412.7,25415.8,32327.4,10333.4,2314.8,,,26928.8,26928.8
1002872.4,118565.8,58288.2,103808.2,153311.3,58416.3,28816.6,49377.9,75401.3,41638.7,22233.3,30496.3,75645.7,40809.1,83124.1,262163.9,249306.3,76505.6,25788.5,149977.4,142467.2,44925.9,62711.8,35773.3,38555.6,25839.2,32161.4,10947.7,1434,,,27746.3,27746.3
993443.4,114209.1,57263.5,98910.2,152405.2,58622.1,29628.9,49499.1,72498.9,40362.5,21790.4,30152.7,74761.7,40843.2,83884.2,258589.5,248707.5,76438.6,22706.5,146195.4,141345.6,43607,61024.1,39288.3,34426.6,25154.7,30091.1,10001.3,1339.5,,,28817.1,28817.1
995099.3,111927.8,63872.4,102507.8,157312.5,60600.1,30050.1,48688.9,70829.8,40012.1,21525.4,29638.1,77169,41015.5,77814,254418.7,248648,77266.2,23840.7,147057.2,140044.3,44198.2,56527.7,41020.1,30231.3,22904.6,30161,8758,1987.1,,,28108.5,28108.5
898831.4,101062.9,43523.7,101531.9,142381.7,58726.3,27073.5,47201.1,69211.3,38002.4,17660.4,28117,65014.1,40661.1,48152.2,229997.9,244083,64649.8,22945,135510.8,141655.6,35338.8,61412.1,31536.8,34162.6,21823,23486.3,8164,1562.3,,,29613.3,29613.3
870505.5,101758.4,42022.7,98960.4,132034.7,59611.4,15594.8,47468.4,70242.5,37427.4,17036.2,27911.2,61067.9,38859.9,40373.1,224060.1,243193.9,59043.8,27229.9,132073.6,140245.9,28731.9,61617.8,28863.9,38042.7,21795.9,24430.1,8188,1622.1,,,29371,29371
1006109.2,118275,65438.4,107089.9,164711.2,60499.8,25590.8,49965.3,79603,38534,25761.3,29572,86097.2,40934.4,76637.4,260081,246392,77668.1,20870.4,149954.9,139412.4,48462.4,55110.7,33928.4,29376.7,23694.2,29751,8286.9,2193.8,,,27434.8,27434.8
1003243,114408.4,55467.1,102840.3,157175.6,61055.3,29267.7,50100,77293.7,40279.5,23486,29408,85840.8,40171.9,67316.4,259717.1,245057.3,78871.7,22103.7,150484.7,136541.4,40292.4,71330.8,34504.3,36397.4,23694.3,28071.5,10977.4,1455.9,,,27165.7,27165.7
1002902.5,117140.4,57449.3,104045.7,159330,60699.9,27509.6,49199.6,76951,38807.7,27965.9,29623.7,88058.6,40621.8,65029.6,256055.4,243390.5,77121.3,20951.2,148975.2,136412.1,46230.7,69375.7,34434.9,34425.1,24923.5,30443.5,10984.6,1572.3,,,26138.2,26138.2
976312.3,116754.3,51729.3,102571.2,153036.7,59299.7,24232.2,47532.1,74862.1,36304.8,29902.8,29276.6,89574.6,39073.1,65619.4,250420.5,245843.2,73746.6,17597,144793.5,133535.4,41774.5,66021.2,34160.9,28559.5,24405.6,30410.5,11812.8,1002.3,,,24510.4,24510.4
940286.7,112250.1,44274.2,99371.2,147857,58178.7,18528,45971.2,74450.9,33902.4,28283.3,28975.4,90967.8,39617,59679,240860.8,246491.8,67363.6,17961.6,142804.8,133168.2,44484.4,63273.3,33528.3,25494.8,23875.1,30691.6,10739.4,800.9,,,19199.4,19199.4
853860,102083,27697.6,94142.8,129799.8,56479.5,15194.2,43769.6,71965.9,32296.7,18903.8,27036.7,73246.5,39676.5,43022,219188.5,239041.9,59452.8,20093.5,124034.7,139185.6,36313.6,65921.8,30009.8,20514.7,19669.7,26638.6,8711.8,1639.8,,,23485.1,23485.1
817134.8,100833.1,27922.5,84178.7,123605.3,57793.6,13485.4,43185.3,58093.4,33295.8,18394.8,26320,53053.6,38217.1,36411,202573.8,242911.7,56502.8,21103.9,121512.6,132251.7,29314.4,72612.6,28062.7,26503.7,20710.1,24065.5,8868.8,953.7,,,19735.3,19735.3
885455.3,108360.4,35723.1,96843.3,133694.8,55790.9,16454.5,44707.6,66149.7,35018.7,24104.6,28134.5,76793.2,38117.4,54809,210341.9,245939.2,62160.8,17190.5,140080.1,129086,43930.8,64646.9,31537.2,28566.3,20948,28614.9,9978.4,4177.3,,,17007.1,17007.1
875605.9,100401.4,41756.7,92334.1,127856.1,52201.9,17980.4,43473.5,66205.4,34334.4,29448,26889.9,76157.8,37924.7,54670.6,217456.2,241617,66945,11179.3,135949.7,125035.3,42800.7,63757.4,32550.8,23848.5,20273.5,30436.8,9221.1,2807.6,,,15376.8,15376.8
847841.7,94474.2,36505.5,89930.2,113580.8,52381.6,16094.8,43208.7,56768.8,35346.9,20021.7,27026,67526.4,39343.3,60160.6,210304.9,249175,60900,16644.4,133551.6,123074.6,37527.6,71073.5,31797.3,23532.9,19863.2,32087.4,11757.9,1167,,,19898.7,19898.7
842581,95318.5,36420.3,91805.5,109119.5,52021.3,9358.5,41910.1,48242.4,35794.3,16886.1,25874.4,64971.4,39231.4,62536.5,210044.6,256449.8,55447.4,18702.3,142095.6,118713,32188.7,76350.9,30625.2,32427,19185.3,31067.2,13024.3,3321.7,,,19345.9,19345.9
832899,92193.4,42535.4,89818.4,97668.9,51300.8,11964.9,41704.7,42801,34167.2,17137.7,26198.4,69162.7,38081.7,72000.7,210221.4,258655,56481.7,16958,140394.9,106505.9,31752,72104.2,31107.1,31673.9,19245.3,27305.4,9381.3,5574.6,,,21492.2,21492.2
798342.5,87293.5,42986.7,90164.9,100801.5,52878,15645.4,41384.2,41428.6,30487.8,17779,24714.5,53439,37712.8,65629.7,199673,254347.8,54588.4,13484.2,129591.3,118433.8,35618.1,64962.9,29456.4,17217.8,18156.1,22069.9,4089.9,7582.6,,,26519,26519
786609.7,86100.2,41717.2,83743.1,96694.9,53698.7,10996.6,41001.2,42330.1,30011.3,14221.5,24234.6,43518.8,37527.4,63306.3,202138.4,254579.5,54506.9,14964,121717,120616.6,34384.5,55328,28409.7,34811.9,18237,19420.9,4274.9,7478.6,,,26852.6,26852.6
898235.2,95840.9,55999.5,91434.7,119163.1,53239.7,16310.9,42976.3,49902.4,32867.8,19925,25759.1,69468.8,39001.8,87811.2,226607,258445,68626.6,9406.5,143212.6,130903.6,46999.9,56376.1,40149.3,25672.6,20143.8,29003.1,7974.4,6446.1,,,28550.7,28550.7
851113.7,92412.8,46106.8,89598.5,118225.5,55185.1,15069.7,42612.7,42252.6,35403.8,19532.8,25612,57298.2,40610.5,83159.8,205249.8,261468.9,62650.3,16042.5,141999.6,114670,37737,59684.1,40185.6,32795.3,19106.6,28727.7,8375.8,1706.2,,,29399.3,29399.3
855260.6,88202.3,49256.5,91676.5,118379.8,55084,16163.4,42853.1,44260.4,35501.2,18105.2,23912,55193.4,38154.9,87811.5,208661.7,260313.5,58154.3,14360.6,141215.1,110411.6,43071.7,57357,40612.1,27930.3,18775.4,26971,6977.4,6337.5,,,30739.6,30739.6
857175.8,85962.1,45235.5,93171.1,115940.5,56825.4,17823.3,43233.7,48023.7,34185.4,18811.6,23313.3,57929.6,37381.2,95453.5,219897.3,254393.8,61476.4,16182.3,139234.9,112504.1,44725.4,56776.3,33768.3,27326.6,19043.1,27513.8,7501.7,5804.7,,,30274.3,30274.3
858791,87120.5,43532.9,95433.6,120540,57185.9,16165.6,42758.2,50362.6,34936.3,16664.9,24241,57941.8,36771.5,90994.9,226727,250572.7,62919.9,18798.6,145995.2,107949.4,32682.2,61620.9,30050.8,33296.3,19681.8,27937.8,7130.5,7256,,,29645.9,29645.9
792021.3,81955.7,39780.7,95845.8,112819.2,54145.4,8598.9,41658.6,41775.8,33217.3,15440.9,23320.1,40912.3,35197.7,82618.2,200906.6,244977.2,55980.1,19130.4,123890.8,105347.4,35758.6,60302.8,29539.9,33318.8,18378.6,21948.6,2915.9,5739.9,,,26160,26160
765969.6,80187.3,39105.9,91714.7,103804.7,52680.5,8865.2,41969.7,40580.1,34099.1,16464.5,23009.6,40038.2,34539.1,82359.5,193732.7,231043.3,54174.3,21387,114566.3,109902.6,32866.2,52625.2,29479.1,29605.9,17444.2,22244.4,2730.3,5166.6,,,25850.3,25850.3
857888.7,95483.2,44824.7,92406.8,116819.6,53640,11715,43060.2,48875.8,35023.3,19980.5,25169.4,60205.8,36721.3,94147.8,213989.4,237362.6,61758.8,18024.8,137898.6,110285.8,37632.1,66426.5,36542.3,33839.4,18668.6,27661.4,7212,5036.3,,,29324.4,29324.4
842731.9,93345,41130.7,95215,123523.7,52769.2,12505.4,42896.2,50282.5,35852,19951.6,25318.4,57925.4,34004.9,91941.8,206264.8,236960.1,60377.9,17980.8,137314.1,107416.5,37054.5,60842.6,35454.1,28820.3,17967.7,28337.7,7150.9,3365.6,,,30358.8,30358.8
775244.3,84057.4,38496.8,88481.7,104269.9,51095.1,9083.2,41428.2,43702.4,33287.4,22232.8,24421.7,41630.5,33359.3,79439.9,190562.9,229422.1,53985.2,19011.1,114190.7,104581.4,38299.9,58472.5,32413.6,26903,16880.5,25912.5,5248.2,4553.7,,,28874.9,28874.9
848341.3,89476.9,41191.2,90526,114947.3,54709.1,16566.6,43690.3,51511,37439.1,23106.4,25637.6,56684.9,33465.2,97242,209370.3,232650.5,64639.9,16660.4,134901.4,116625,42658.8,58341.9,33959.6,27887.7,18449.1,29110,9783.8,6182.2,,,30196.4,30196.4
851788.1,93184.9,42348.4,94935.3,116751.8,55026.7,13653.9,43528.9,51414,38031.4,20550.4,24582.6,63696.4,35384,98168.2,215522.3,224703.7,63003.3,18214.5,132875.9,126466,40275,56227,33658.8,30499.5,19369.7,27968.8,9049.6,7765.8,,,30148.7,30148.7
758999.5,84081.5,34659.2,88123.1,97058.4,54549.8,11159.3,41036.3,45333,37739.6,18109.6,23472.5,46528.5,33491.3,78447.3,182510.5,207736.8,55459.7,20715,119445.4,112331,27566.3,63463.9,29149.4,36215.4,18064.6,24247.5,5096.8,3781.9,,,28442.2,28442.2
733094.5,78031,33467,83511.6,92113.4,52094.1,11779.8,40741.1,42229.5,34314.4,18113.6,23123.7,53455.6,32512.3,69406.7,175050.4,195526.3,49823.8,23829,113409.2,107255.2,31335.1,56548.6,27717.8,32569.4,16117.4,21760.3,4820.9,4548.4,,,28442.3,28442.3
825172.6,86351.7,47122.1,95110.8,114591.8,52921.8,20040.7,42463.3,58837.6,37508.4,24103.5,25204.2,68094,33675.1,96188,200861.4,185227.3,60834,16388.3,129226.3,115483.9,43331.3,55014.1,33836.1,32255.7,18216.8,28817,8493.7,5870.9,,,29959,29959
826300,80178.9,42156.5,99783.7,103024.8,57478.5,30767.5,41696.9,52502.2,42136,35480.4,24228,66435.8,33114.5,86949.8,197646.9,193950,59680.8,17739.1,126535.5,127880.4,43771.1,50466.3,33849.8,30304.8,17810.1,30060.4,10980.2,1172.9,,,25998.8,25998.8
799395,74069.3,46580.8,96025,85846.4,54802.4,31677.3,42571.1,47389.7,40857.8,35014.8,24512.6,65620.1,33931.3,87788.2,192102.9,193236,57243,19747.4,126664.3,115302.7,37336.4,57308.8,34227.7,28418.4,18063.9,28913.7,14352.9,3916.3,,,23701.2,23701.2
727590.4,65588.3,51688,87906.5,69964.9,52829.4,25073.8,38980.2,35479.5,38895.7,32849.4,24000.8,58899.1,33515.7,80016.8,174446.6,190342.7,55396.2,16047.8,110998.6,96900.2,33967.6,56760.6,29922.2,25011.7,17853,30799.9,10539.7,5006.1,,,27125.4,27125.4
770213.3,74296.8,57272.2,91608.7,79565.4,55874.6,27993.8,40012.2,36837,40328,35534.1,23888.7,63930,34443,89301.5,184946.6,181468.9,52704.9,13412.5,121319.8,100721.4,28936.9,64435.1,31479.9,23979.2,17576.6,28178.6,12080.7,6867.7,,,23065.2,23065.2
727227.6,69769.9,59006.5,93917.5,76027.3,53992.6,25904.9,37285.1,29550.5,38731.4,37789.8,22610.6,49814.9,36145.1,84453.2,172612.8,186778.3,55352.3,18825.2,113154.5,94565.6,27955.9,59924.6,27756.3,27153.8,15701.6,19832.8,10283.3,5641.5,,,21844.9,21844.9
723442.4,69275,58779.3,91254.2,75637.6,52485.9,28880.8,36439.6,28733.1,38618.2,38753,23097.9,54554.8,32700.9,77066.8,175885,177853.2,48344.8,23560.2,109757.6,89433.8,31333.4,57341.7,26904.2,27003.2,15338.6,20075.7,10936.9,4699,,,20898.1,20898.1
828330,82791,63045.4,97608.7,109376.8,54689,34950.1,39648.6,50530.6,41301.5,43722.6,23874.3,64416.7,34251.5,95105.7,203214.6,177283.6,58726.7,18618.2,133455.4,86559,37398.7,67263.4,32412.3,28466.8,18187.3,27508,12382.9,3095.6,,,20465.5,20465.5
833373.5,83680.6,66695.8,99550.5,121684.9,55307,35278.2,38846.1,53452.2,41111.8,42201.5,23746.9,62074.6,33264.6,93011.9,209057.7,161011.3,60416.3,21104.9,131091.5,95572.3,38403.2,62741.9,32976,30627.6,18469.6,30027.9,10654.4,1091.2,,,20243.6,20243.6
829348.2,86491,70136,102291.4,113628.3,55807.6,31321.7,38670.9,47048.9,41762.3,40725.7,23899.7,58665.7,33241.8,98254,204704.7,176618.5,56790.8,22574.2,130173.6,94520.9,36651.6,61327.6,33230.1,30820,19509.4,30705.9,13451.1,328.6,,,21501.4,21501.4
816634.7,80745.8,72051.9,100936.6,119601.1,52625.2,34004.7,37457.9,44016,41675.8,37905.1,23324.3,57101.5,32037.7,95156.8,192600.8,193038.2,52323.3,15953.7,130309.4,90292.9,47235.4,42754.6,33437.3,25618.2,19210.7,29875.9,13542.6,92.2,,,21977,21977
786011.4,63583.4,71527.6,92357.8,109790.7,46953.3,32231.3,33229.9,41361.2,37616.3,42863.3,22944.4,61337,33646.9,90918.9,182843.5,175602.3,60539.6,11899.5,129894.2,82259.5,48735.6,49415.3,34429.8,20493.4,18440.4,30238.9,14723.8,0,,,20199.6,20199.6
676856,60702.4,69995.7,94706.4,92142.8,47679,31820.8,33079.1,25051,36996,36822.6,21178.6,57290,29955.9,74800.7,154041.6,148727.6,46860.3,16303.3,113174,74976.6,30081.4,50640.1,27838.5,23066.3,15972.9,25362.9,14854.3,120,,,18314.4,18314.4
666610.1,54477.2,71638.1,90341.4,109127,46250.2,30770.8,33443.7,27857.7,35935.9,41353,20963.1,55279.8,29390.1,70720.4,160597.3,125499.5,47951.2,20630.4,106864.3,74548.6,33546.6,40219.2,27284,22209.8,15016.1,23138.4,11105.8,174.2,,,19647.1,19647.1
741965.1,56784.5,73529,94871.2,136400.1,45867.8,35922.5,33191.7,40577.2,35653.7,45967,21983.3,60150,28990.8,91556.1,187342.9,112781.7,60914.9,18773.1,126933.7,86939.9,37982.9,39972.1,29396.8,20010.8,20122.3,30652.9,13198.3,2.4,,,19538,19538
801219.2,67420.2,80869.7,93457.6,136063.5,49884.2,38108.2,36130.8,48432.1,38977.1,51657.8,22087.6,60306.4,29077.1,100417.9,188558.4,119871.7,63699.6,9740.9,123484.2,102632.3,51161.8,39102.8,37874.9,16900.2,19673.4,31360.7,13977.3,0,,,19493.5,19493.5
791043.9,68888.7,85639.3,96085,117937.7,53153.9,35306.9,35480.7,44389.5,41671.6,46345.6,22620,56993.2,30688.8,97346.7,191158.1,126603.5,61155.4,10856.4,124729.3,94630.1,34316.1,61520.6,35747.8,22518.4,21348.1,30907.3,14230.7,279,,,19785.8,19785.8
839596,73780.5,89325.4,98690.8,130143.6,50396,42569.7,34532.3,56654.6,42537.4,50327.9,22044.6,67802.7,31211.5,103380,197657.7,137388.3,69575.6,9436.6,125400.7,99267,57486.7,40098.5,35035,14015.6,20582.2,31180,12690.7,31.8,,,19675.8,19675.8
807599,72398.6,78845.5,96113.2,118161.2,49498.9,43127.9,33320.4,56455.3,40493.5,48812.8,23128.7,67280.4,31253.4,95948.5,191469.6,136268.6,60988.5,11462,125662.4,101951.9,48830,36223.6,35969.9,13374,19950.6,32772.4,11998.4,392,,,20374.4,20374.4
699209.5,62568.6,68897.8,91699.2,89833.4,48956.8,28510.2,31534,39549.9,37700.3,45977.1,21548.7,60297.7,31539.9,85877,162860.3,132351.4,46328.3,14809.7,109848.6,88054.6,35758.6,39016.3,27517.1,19847.3,17539.5,24602.2,12269.5,44.8,,,17485.8,17485.8
656621.7,56574.3,69424.9,92090.9,65312.2,47714.4,25692,30568.7,34677,36614.5,38722.8,22052.2,55377.2,29830.3,76954.2,156408.3,131957.1,44924.2,20672.3,104766.9,77552.5,26636.2,57135.4,26380.4,27848.6,17434.9,22215.5,11545.5,0,,,19254.8,19254.8
823122.2,71273.4,88978.2,95091.6,119553.8,49726.5,41149.7,33641.9,63142.6,38493.8,51284,22562,65986.1,33691,97361.2,195752.7,134751.8,60164.1,16017.6,128899.1,90254.2,55681.5,39301.8,38046.8,18668.8,19412.2,28320.4,12352,18.4,,,21364.3,21364.3
793722.4,68036.7,90454.2,93760.8,112523.6,48109.7,37369.1,33176.9,59040.8,37665.1,50981.9,22753.9,61825.7,33437.7,88199.7,186516.9,135537.4,59071.1,15787,124055.9,91858.4,53501.2,31757,35059.5,24530,20274.4,28774.7,13244.7,25,,,21659.3,21659.3
819800.4,69582.4,94659.4,95041.1,109930,50039.1,40500.7,33569.7,63288.9,37325.6,50582,22812.6,58444.3,32582.9,84262.7,190626.1,154133.5,63357.6,14081.1,125649.6,89954.9,53870.8,41330,42102.6,20536.3,20250.7,28304.4,13450.6,253.2,,,21541.4,21541.4
783105.1,71582.6,92504.5,97234.9,110406.7,48440.2,37085.6,32629.8,61856.4,37322.9,50925.7,22126.1,53288.7,33121.7,81011.2,195899.9,148797,55245.8,18134.6,126254.6,82373.1,43424,38969.2,32239.3,26029.1,21336.3,28177.8,12821.5,120,,,21319.8,21319.8
758600,65842.5,89509.2,95960.7,105103.8,47553.8,34413.8,30764,54871.1,37511.4,48484.1,22006.4,46346.6,31953.1,78135.7,186582.7,150534.7,52179.5,17975.5,129993.9,78091.1,39848.4,44958,31559.6,29464.6,20811.2,26734,13108.9,1053.9,,,21226.8,21226.8
677152.2,56736.1,83963.8,91864.3,81691.5,45227.6,30450,29276.8,43601.1,36129,50557.9,20136.9,41934.2,28963.3,66710.8,162198.3,155006.5,47644.1,14967.7,115776.1,62208.7,28964,41720.3,28498.9,22116.7,15516.2,20768.8,10402.2,1635.8,,,19648.5,19648.5
655781.3,56280.8,80317.6,91751.6,73381,45588.8,28566.7,29277.2,39046.6,35390.4,47674.4,20007.9,34748.3,28297.6,51802.9,161471.6,156164.5,45416.9,14804.4,113993.5,60996.4,20511.9,52865.2,25294.3,34116.7,15490.5,20020.4,9480.3,3748.2,,,20130.4,20130.4
778271.5,67428.3,90461.1,92766.1,88229.4,49090.9,35909.2,32783.8,51356,37835.4,53625.3,22091.4,51039.9,31172.6,73329.7,190774.8,164382.5,58155.7,15521,133993.5,83061.7,35140.7,52546,32623.1,26166.2,17087.6,27780.8,,,5424.8,1272.3,21393.2,13080.8
786441.2,69729.9,87388.6,92437.4,101097.9,51191.4,40558.2,34059.7,57828.9,38061.1,53972.1,23794.5,55265.9,32157.5,80515.1,189139.9,160916.6,60340.9,16742.3,127570.6,79589.2,40164,35734.3,33066.3,24482.5,17384.3,27611.9,,,4349,2135.4,24359.9,13967.5
785481.2,67869.2,89889.2,93491.2,104926.4,50617.9,41658.1,33255.9,60588,38063.3,54922.7,23000.6,57509.1,30800.7,75732.3,199624.8,163510.4,60645.9,16477.5,127601.9,81066.1,38032.2,29982.8,31167.3,17132.6,18058.4,28163.2,,,4161.8,3617.6,23322.1,14537.2
768406.3,69787.4,91076.7,92998.8,107357.4,51892.3,39040.9,32130.9,65071.9,37500.3,53941.6,22266.3,51352,29544,52987.9,177369.8,167292.7,52486.4,10916.5,129198.9,82917.5,43572.2,31228.8,33931.3,17608.4,17372.8,29908.3,,,4165.3,3298.4,23834.3,14052
770445.3,68720.2,91116.8,91421.9,105627.4,51672.8,38304.3,31964.3,60193.8,37264.1,53836.1,23318.6,46420.3,31713.9,63987.4,181596.2,173569,53470.6,11830.6,132177.9,81539.8,40305.1,30587.7,32146.2,17508.8,17213.7,30754.8,,,5051.6,2125.3,24921.7,15556.7
672318.5,60188.7,74287,82979.9,73279.7,49567.3,27191.3,30915.4,54542.8,35839.8,48827.4,22109.9,32558,27763.7,47020,161029.7,175143.2,45231,17731,117418.5,74218.6,26462.5,42705.7,27525.3,24534.3,14593.9,22385.6,,,3453.1,2537.8,25900.8,14017.1
670303.3,59414.3,72153.6,74423.9,71370.6,49435.3,27401.4,31093.5,53198.6,36315.6,47523.9,21797.8,32149.3,28126.7,45078.2,161363,169337.1,45046.6,25435.5,113243.1,74975.6,29031.2,39336.1,27677.8,25681.1,14253,23288.1,,,3384,64.2,25340.3,12952.8
775786.7,68743.7,93341,86266.9,105045.2,51045.8,38757.4,35594.5,55134.6,37848.4,50159.5,23268.5,48083.9,29960.8,70610.4,192454.3,167935,56253.2,13993.3,132926.4,83257.4,41965.9,36616.4,31827.3,25401.4,17082.2,26168.3,,,4308.2,2461.6,22627.7,15208.4
771763.4,68116.2,94919,89186,104721.8,50108,43968.3,35752.7,54016.1,37067.8,52861.9,22642.3,49464.2,30057,71566.3,193081.5,155409.3,55462.5,13934.8,129855.8,83808.8,42332.8,34104.9,31747.6,26634.8,15899.1,25597.6,,,4097.8,1177.3,23779.4,17001.4
778766.8,67481.8,98384.2,90562,98948.1,50262.2,45233.5,36197,53925.6,37246.5,52658,22918.8,44053.1,30521.7,62758.2,196925.7,167114.6,55397.1,15510.8,128439.4,85927,42330,39517.8,32148.7,26400,16400.6,26889.7,,,4704.3,396.6,28729.8,22548.4
771580.3,69484.6,90651.4,89419.3,89973.8,50039.7,36805,35490.8,44772.2,36381.4,51278.6,22826,44678.2,34458.1,58604.1,194476.9,176421.8,53137.4,20026.6,131712.2,80228.9,34646.4,61484,31587.5,28735.7,16229.6,25927.9,,,4774.9,0,25347.9,20424.5
749124.5,67480.7,84463.4,90624.3,76281.1,49985.2,39518.2,33581.6,47497.5,36487.4,42371.6,23004.5,41284.5,31445,57340.1,177695.9,178174.4,50018.1,18556.9,131437,80762.1,34170.4,60594.6,33095.4,32181.1,14786.9,28573.7,,,5360.4,0,25110.4,16684
676709.5,60968,77131.8,84884,74744.2,48500.4,30794.3,32229,38483.1,35412,44352.9,24125.7,31268.8,28102.9,49158.1,162108.7,180808.1,49364.2,16844.9,113158.3,71225.8,27312.2,48854.7,27134.4,29633.1,12828.7,23307.4,,,4321.4,50,20789.8,14582.5
658845.3,57636.8,74836.7,84135.4,70944,47732.9,28837.8,31865.8,33781.4,35011,38531.4,22855.6,27670.8,28239.6,39420.7,160083.3,182034.2,43053.4,17244.3,109664.1,66972.9,24057.6,56277.1,26424.2,34208.4,12879.8,23022.9,,,4191.9,0,22944.1,16992.9
778520.5,67144.9,91272.1,92139.2,85262.2,51181.6,40911.8,33860.9,47497.8,36814.4,42208.8,24286.5,45418.8,29173.1,73204.4,193778.3,192324.7,55548,15017.7,132277.4,81977.1,41140.6,47225.5,31189.9,26213.9,15474.8,27976.3,,,5900.2,0,23082.6,16481.3
785279.1,65363.9,92797.1,92973.9,77992.8,51973.3,39097.9,33929.2,45616.9,36190.9,45842.1,24020.8,48141.2,29171.1,68808,193572.6,196517.4,57788.2,12172.7,133164.5,99745.6,44909.8,45055.4,33210.7,24750.7,16520.3,27665.9,,,5556.5,0,24070.5,18212.5
777412,63215.8,91616.4,94071.2,77284.3,51310.6,38382.9,33427.2,43722.9,35667.9,44891.5,23962.7,43432,31427,63012.9,190443.2,202531.4,56139.5,10617.3,123929.9,105587.7,45811.2,44045.6,34957.8,27598.7,16993,27088.2,,,7568.2,50,25277.2,14340.6
787685.1,64793.1,92176.7,93499.3,78392.4,50709.9,41410.6,33360.5,47734.8,35772.6,41014.3,23922.6,48376.3,30487.2,65252,182094.7,203459.3,58748.8,7678.7,124485.3,111355,49323.2,35854.7,35975.8,18831.8,17472.3,27271.2,,,8961.6,0,23747.9,14547
692183.5,61856.1,83367.7,98380.6,74140.3,50678.1,29983.1,32909.2,38937.9,35800.4,39072.3,22573.6,30391.9,27681.7,44029.6,143128.5,202909.6,55392.2,8483.1,102907.4,88657.9,37296.4,48992.9,34387.2,22407.9,16937,27032.8,,,9163.3,0,23126.4,13811.1
623414.8,54516.7,70553.2,85914.5,47870.5,50120.9,22170.6,30162.4,27700.3,33915.7,29869.7,22081.8,26779.2,27240.1,43285.3,133791.4,205696.8,48722.3,13066.8,94331.7,84425,27512.4,54207.9,30865.2,21949.8,13948.4,22698.4,,,10038.2,0,21187.6,14075.8
637172.9,52359.5,78850.6,85688.5,52388.7,48314.6,24487.9,29700.8,28749.4,33701.4,32936.9,21793.6,25807,27000.3,44414.6,150256.7,201767.4,52904.7,11029.5,97257.8,83384.3,26786.3,52939.3,26967.3,24375.9,14125.7,21584.4,,,7673.2,0,22595.9,14410.4
777031.5,64733.2,92761,92487.2,85435.2,49665.7,38534.3,33567,52372.4,35851,44245.2,23341.1,44510.8,30534.7,67482.5,188501,205781,60593.6,7554.1,124364.2,88416.4,41732,38644.4,33268.1,21301.5,14270.5,19954,,,7557.9,0,18971.4,12445.8
786671.4,65414,92032.1,92758.4,89183.8,49241.6,38341.7,33031,48450.3,35898.1,50001.8,23711.6,42867.2,31835.6,65851.2,194394.2,206084.6,60298.9,9787.3,129853.1,94766.2,43311.5,41645.8,33559.2,22695.2,17581,21678.9,,,6061.2,177.2,19089.9,12476
